Provider,IP_Claim_Count,IP_Unique_Beneficiaries,IP_Total_Reimbursement,IP_Avg_Reimbursement,OP_Claim_Count,OP_Unique_Beneficiaries,OP_Total_Reimbursement,OP_Avg_Reimbursement,Total_Unique_Beneficiaries,Total_Claim_Count,Total_Reimbursement,Claims_Per_Beneficiary,Reimbursement_Per_Claim,IP_Claim_Share
PRV54727,0.0,0.0,0.0,0.0,4.0943445622221,4.0943445622221,10.097037501003259,6.021886889506402,4.0943445622221,4.0943445622221,10.097037501003259,0.6931471805599453,6.021886889506402,0.0
PRV54728,1.0986122886681098,1.0986122886681098,9.210440366976517,8.517393171418904,2.302585092994046,2.302585092994046,8.213652703029998,6.018593214496234,2.4849066497880004,2.4849066497880004,9.524493961633755,0.6931471805599453,7.127328829054738,0.1818181818181818
PRV54730,0.0,0.0,0.0,0.0,3.713572066704308,3.6888794541139363,9.153875834995056,5.469114437490037,3.6888794541139363,3.713572066704308,9.153875834995056,0.705886206337375,5.469114437490037,0.0
PRV54734,0.0,0.0,0.0,0.0,4.9344739331306915,4.852030263919617,10.6659508856554,5.741887738725617,4.852030263919617,4.9344739331306915,10.6659508856554,0.7355427395276308,5.741887738725617,0.0
PRV54735,1.791759469228055,1.791759469228055,10.571342565808699,8.962007209588313,3.5263605246161616,3.5263605246161616,9.938420239076152,6.443456557879665,3.6635616461296463,3.6635616461296463,10.997271537014264,0.6931471805599453,7.360304836703797,0.131578947368421
PRV54737,2.6390573296152584,2.6390573296152584,11.989165855127435,9.424291028586948,3.1354942159291497,3.1354942159291497,9.049114723476961,5.960536626232925,3.58351893845611,3.58351893845611,12.040673100452102,0.6931471805599453,8.485525595803528,0.3714285714285714
PRV54739,3.828641396489095,3.713572066704308,13.301347705172173,9.494758791167367,4.955827057601261,4.948759890378168,10.453081864230466,5.5083541212466445,5.198497031265826,5.231108616854587,13.35767420626897,0.7096764825111559,8.132219910116847,0.2419354838709677
PRV54741,0.0,0.0,0.0,0.0,5.181783550292085,5.147494476813453,10.771658895221004,5.5991958799924815,5.147494476813453,5.181783550292085,10.771658895221004,0.7105389232718144,5.5991958799924815,0.0
PRV54742,5.44673737166631,5.293304824724492,14.731761689054329,9.289435977943803,7.415776975415394,6.779921907472252,13.05970255894584,5.648055906999072,6.897704943128636,7.545918151209323,14.903914585851485,1.0691984034618165,7.359161434463503,0.1220930232558139
PRV54743,2.0794415416798357,2.0794415416798357,11.141876276228,9.196053078653815,4.30406509320417,4.2626798770413155,9.82395721357932,5.537388197178992,4.356708826689592,4.394449154672439,11.37906258883969,0.7124403834946241,6.997938703040116,0.0875
PRV54745,2.3978952727983707,2.3978952727983707,11.289794413577894,8.987321812850125,6.70808408385307,6.202535517187923,12.281833893127725,5.578751352326942,6.220590170099739,6.720220155135295,12.597239350270243,0.9743341015240703,5.881018659066877,0.0120772946859903
PRV54747,0.0,0.0,0.0,0.0,3.091042453358316,3.044522437723423,8.598035579260339,5.557195708762502,3.044522437723423,3.091042453358316,8.598035579260339,0.7178397931503169,5.557195708762502,0.0
PRV54748,0.0,0.0,0.0,0.0,4.454347296253507,4.430816798843313,10.37695392954475,5.936915183481967,4.430816798843313,4.454347296253507,10.37695392954475,0.705123371606661,5.936915183481967,0.0
PRV54753,0.0,0.0,0.0,0.0,2.833213344056216,2.833213344056216,8.95944014361693,6.18877733838767,2.833213344056216,2.833213344056216,8.95944014361693,0.6931471805599453,6.18877733838767,0.0
PRV54756,1.3862943611198906,1.3862943611198906,9.305741456739435,8.207310953201803,2.833213344056216,2.833213344056216,8.762646029650282,5.992401607929322,2.995732273553991,2.995732273553991,9.763708110007842,0.6931471805599453,6.8203036136922774,0.1578947368421052
PRV54757,2.772588722239781,2.772588722239781,11.561725152903833,8.853808274977197,3.9318256327243257,3.9318256327243257,9.416622566214981,5.508578292031233,4.189654742026425,4.189654742026425,11.672413305355239,0.6931471805599453,7.498571538060005,0.2307692307692307
PRV54758,0.0,0.0,0.0,0.0,4.564348191467836,4.543294782270004,10.15389601499835,5.603671314884519,4.543294782270004,4.564348191467836,10.15389601499835,0.7038424696766933,5.603671314884519,0.0
PRV54759,1.791759469228055,1.791759469228055,10.434145214930487,8.824824939175638,3.6888794541139363,3.6888794541139363,9.318387276059317,5.65823065114068,3.8066624897703196,3.8066624897703196,10.717546203426988,0.6931471805599453,6.934308686934653,0.1136363636363636
PRV54760,3.2188758248682006,3.1354942159291497,12.175618592671356,8.997683311386108,2.0794415416798357,2.0794415416798357,6.994849985833071,5.054424311219917,3.4011973816621555,3.4657359027997265,12.181221395357527,0.7270487322356266,8.747387953442773,0.7741935483870968
PRV54761,0.0,0.0,0.0,0.0,6.71295620067707,6.182084906716632,12.283223483468564,5.575276090467353,6.182084906716632,6.71295620067707,12.283223483468564,0.9939416661042211,5.575276090467353,0.0
PRV54763,0.0,0.0,0.0,0.0,3.5553480614894135,3.5263605246161616,9.37339415841248,5.8498332114466685,3.5263605246161616,3.5553480614894135,9.37339415841248,0.7081850579244859,5.8498332114466685,0.0
PRV54764,2.6390573296152584,2.6390573296152584,11.92504173829169,9.360171847344992,3.6635616461296463,3.58351893845611,9.312987208936326,5.678734535787029,3.8918202981106265,3.9512437185814275,11.995851489256172,0.723918839226699,8.064334296690733,0.2549019607843137
PRV54765,5.2832037287379885,5.093750200806762,14.5016336271118,9.22361715032297,3.784189633918261,3.7376696182833684,9.581972891547895,5.8236649414841475,5.308267697401205,5.480638923341991,14.508908207154333,0.7834698188532311,9.032563618344396,0.8200836820083682
PRV54767,2.1972245773362196,2.1972245773362196,10.757924157061597,8.678631537293768,4.02535169073515,4.007333185232471,9.621190952360685,5.617432036223348,4.143134726391533,4.1588830833596715,11.036195262974786,0.7011793522572095,6.8940587334719075,0.1269841269841269
PRV54768,2.0794415416798357,2.0794415416798357,11.184435286790631,9.238608466439327,3.258096538021482,3.258096538021482,8.912069097970134,5.696422120249909,3.4657359027997265,3.4965075614664802,11.282518095892803,0.7091475219063864,7.81717244191312,0.21875
PRV54771,2.5649493574615367,2.5649493574615367,11.92504173829169,9.440207933050148,4.30406509320417,4.23410650459726,9.931151356518601,5.644187573636839,4.394449154672439,4.454347296253507,12.052694167478366,0.723918839226699,7.610532412929608,0.1411764705882353
PRV54772,4.700480365792417,4.61512051684126,13.92866154891314,9.237410107741173,7.604396348796338,6.917705609835305,13.355886474376545,5.755158351210354,6.967909201801884,7.65728279297819,14.375880918281194,1.0964106837530432,6.720277187675226,0.0515366430260047
PRV54773,2.3978952727983707,2.3978952727983707,11.957617696467539,9.65509029374725,3.2188758248682006,3.2188758248682006,8.345455428161928,5.172848621346865,3.5553480614894135,3.5553480614894135,11.984246975428908,0.6931471805599453,8.458092407968145,0.2941176470588235
PRV54774,1.791759469228055,1.791759469228055,11.002116507732017,9.392745258631441,6.182084906716632,5.564520407322694,11.87179499903348,5.695139294630075,5.579729825986222,6.192362489474872,12.221803267966058,1.0467872208035236,6.0338819895355735,0.0102459016393442
PRV54776,1.791759469228055,1.791759469228055,10.308985993422082,8.699681400989514,3.4965075614664802,3.4965075614664802,8.916103530553727,5.454519512108365,3.6375861597263857,3.6375861597263857,10.530788690858559,0.6931471805599453,6.920831572544832,0.1351351351351351
PRV54778,4.174387269895637,4.110873864173311,13.188152990599754,9.029387877588466,7.3833681469923835,6.71901315438526,13.047986753782418,5.668696485321129,6.754604099487962,7.422373700986824,13.813669864927792,1.0821413280721854,6.3935667502060465,0.0382775119617224
PRV54779,2.302585092994046,2.302585092994046,11.6172944892629,9.42014198075244,3.1354942159291497,3.1354942159291497,9.177920480720072,6.089044875446846,3.4657359027997265,3.4657359027997265,11.700905979615861,0.6931471805599453,8.267167333493498,0.2903225806451613
PRV54780,0.0,0.0,0.0,0.0,3.091042453358316,3.091042453358316,8.507344855361422,5.466853868371249,3.091042453358316,3.091042453358316,8.507344855361422,0.6931471805599453,5.466853868371249,0.0
PRV54781,4.276666119016055,4.1588830833596715,13.51575725380498,9.253171839111042,4.90527477843843,4.852030263919617,10.479004810717253,5.584898086465049,5.247024072160486,5.327876168789581,13.562630476115782,0.7346038942382915,8.239883159163126,0.3463414634146341
PRV54783,0.0,0.0,0.0,0.0,3.367295829986474,3.295836866004329,9.929691218032765,6.598800928397663,3.295836866004329,3.367295829986474,9.929691218032765,0.7308875085427923,6.598800928397663,0.0
PRV54784,0.0,0.0,0.0,0.0,2.302585092994046,2.302585092994046,7.327123292259293,5.135144628592843,2.302585092994046,2.302585092994046,7.327123292259293,0.6931471805599453,5.135144628592843,0.0
PRV54785,1.0986122886681098,1.0986122886681098,10.085850775128717,9.392745258631441,1.9459101490553132,1.9459101490553132,7.754052639035757,5.9644358747200625,2.1972245773362196,2.1972245773362196,10.178502231260227,0.6931471805599453,8.09932650059033,0.25
PRV54786,0.0,0.0,0.0,0.0,7.183111701743281,6.548219102762372,12.938202530152253,5.759007240398948,6.548219102762372,7.183111701743281,12.938202530152253,1.0605960148792677,5.759007240398948,0.0
PRV54787,3.2188758248682006,3.1780538303479458,12.549665896013254,9.371693622333941,3.9889840465642745,3.9889840465642745,9.669093450449063,5.702082918020119,4.343805421853684,4.356708826689592,12.604247913871419,0.6997045811061043,8.260697646303528,0.3116883116883117
PRV54789,1.3862943611198906,1.3862943611198906,10.308985993422082,9.210440366976517,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,10.308985993422082,0.6931471805599453,9.210440366976517,1.0
PRV54790,0.0,0.0,0.0,0.0,2.1972245773362196,2.1972245773362196,8.177796683277778,6.100318952020064,2.1972245773362196,2.1972245773362196,8.177796683277778,0.6931471805599453,6.100318952020064,0.0
PRV54792,0.0,0.0,0.0,0.0,3.1354942159291497,3.1354942159291497,8.592486175451668,5.5053315359323625,3.1354942159291497,3.1354942159291497,8.592486175451668,0.6931471805599453,5.5053315359323625,0.0
PRV54793,0.0,0.0,0.0,0.0,2.3978952727983707,1.791759469228055,8.2482674474469,5.948034989180646,1.791759469228055,2.3978952727983707,8.2482674474469,1.0986122886681098,5.948034989180646,0.0
PRV54794,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,6.111467339502679,5.017279836814924,1.3862943611198906,1.3862943611198906,6.111467339502679,0.6931471805599453,5.017279836814924,0.0
PRV54795,0.0,0.0,0.0,0.0,3.091042453358316,3.091042453358316,8.924123891686012,5.882260676377928,3.091042453358316,3.091042453358316,8.924123891686012,0.6931471805599453,5.882260676377928,0.0
PRV54796,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,7.438971592395862,6.7464121285733745,1.0986122886681098,1.0986122886681098,7.438971592395862,0.6931471805599453,6.7464121285733745,0.0
PRV54798,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,5.673323267171493,4.07753744390572,1.791759469228055,1.791759469228055,5.673323267171493,0.6931471805599453,4.07753744390572,0.0
PRV54799,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,4.61512051684126,4.61512051684126,0.6931471805599453,0.6931471805599453,4.61512051684126,0.6931471805599453,4.61512051684126,0.0
PRV54800,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,6.2166061010848646,5.5254529391317835,1.0986122886681098,1.0986122886681098,6.2166061010848646,0.6931471805599453,5.5254529391317835,0.0
PRV54802,0.0,0.0,0.0,0.0,2.8903717578961645,2.8903717578961645,7.479299637782834,4.655080171103212,2.8903717578961645,2.8903717578961645,7.479299637782834,0.6931471805599453,4.655080171103212,0.0
PRV54803,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,7.53955882930103,6.4420092399890425,1.3862943611198906,1.3862943611198906,7.53955882930103,0.6931471805599453,6.4420092399890425,0.0
PRV54805,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,5.602118820879701,4.007333185232471,1.791759469228055,1.791759469228055,5.602118820879701,0.6931471805599453,4.007333185232471,0.0
PRV54806,0.0,0.0,0.0,0.0,4.330733340286331,4.04305126783455,9.495594499353297,5.183654458227897,4.04305126783455,4.330733340286331,9.495594499353297,0.8498456324660022,5.183654458227897,0.0
PRV54808,0.0,0.0,0.0,0.0,3.4965075614664802,3.4965075614664802,9.625161575008372,6.161471000009063,3.4965075614664802,3.4965075614664802,9.625161575008372,0.6931471805599453,6.161471000009063,0.0
PRV54809,0.0,0.0,0.0,0.0,4.02535169073515,3.9889840465642745,9.96038759966894,5.955601825947077,3.9889840465642745,4.02535169073515,9.96038759966894,0.7118393135720978,5.955601825947077,0.0
PRV54810,0.0,0.0,0.0,0.0,2.0794415416798357,2.0794415416798357,8.24301946898925,6.298686607327184,2.0794415416798357,2.0794415416798357,8.24301946898925,0.6931471805599453,6.298686607327184,0.0
PRV54812,2.5649493574615367,2.5649493574615367,11.957617696467539,9.472781556562168,0.0,0.0,0.0,0.0,2.5649493574615367,2.5649493574615367,11.957617696467539,0.6931471805599453,9.472781556562168,1.0
PRV54813,0.0,0.0,0.0,0.0,6.963189985870238,6.568077911411976,12.61164108163315,5.6529077529419665,6.568077911411976,6.963189985870238,12.61164108163315,0.9103660425164556,5.6529077529419665,0.0
PRV54814,0.0,0.0,0.0,0.0,4.418840607796598,4.290459441148391,9.942275479743389,5.5394445795523115,4.290459441148391,4.418840607796598,9.942275479743389,0.7602864833975739,5.5394445795523115,0.0
PRV54817,0.6931471805599453,0.6931471805599453,8.853808274977197,8.853808274977197,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,8.853808274977197,0.6931471805599453,8.853808274977197,1.0
PRV54818,1.791759469228055,1.791759469228055,10.736418414365376,9.127067452782361,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,10.736418414365376,0.6931471805599453,9.127067452782361,1.0
PRV54819,3.1780538303479458,3.091042453358316,11.970356641102999,8.835001655105978,1.0986122886681098,1.0986122886681098,4.709530201312334,4.02535169073515,3.1780538303479458,3.258096538021482,11.971052596994834,0.7357067949787413,8.752328552702807,0.92
PRV54820,0.6931471805599453,0.6931471805599453,9.392745258631441,9.392745258631441,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,9.392745258631441,0.6931471805599453,9.392745258631441,1.0
PRV54821,2.0794415416798357,2.0794415416798357,10.571342565808699,8.62558624713006,0.0,0.0,0.0,0.0,2.0794415416798357,2.0794415416798357,10.571342565808699,0.6931471805599453,8.62558624713006,1.0
PRV54822,2.833213344056216,2.833213344056216,11.820417517632333,9.04793908261736,0.0,0.0,0.0,0.0,2.833213344056216,2.833213344056216,11.820417517632333,0.6931471805599453,9.04793908261736,1.0
PRV54824,2.3978952727983707,2.3978952727983707,11.51293546492023,9.210440366976517,0.0,0.0,0.0,0.0,2.3978952727983707,2.3978952727983707,11.51293546492023,0.6931471805599453,9.210440366976517,1.0
PRV54827,0.0,0.0,0.0,0.0,2.8903717578961645,2.5649493574615367,7.852050207265889,5.025040838129813,2.5649493574615367,2.8903717578961645,7.852050207265889,0.8823891801984737,5.025040838129813,0.0
PRV54828,1.3862943611198906,1.3862943611198906,11.385103457032141,10.286513895120242,4.060443010546419,3.044522437723423,10.069467984116963,6.028785683928649,3.1354942159291497,4.110873864173311,11.622774890380253,1.3156767939059373,7.528958810217737,0.05
PRV54829,0.0,0.0,0.0,0.0,4.330733340286331,4.02535169073515,9.958969561995133,5.644975644100115,4.02535169073515,4.330733340286331,9.958969561995133,0.8602012652231115,5.644975644100115,0.0
PRV54830,0.6931471805599453,0.6931471805599453,9.472781556562168,9.472781556562168,2.3978952727983707,2.3978952727983707,6.698268054115413,4.406719247264253,2.4849066497880004,2.4849066497880004,9.533220655077928,0.6931471805599453,7.1360491808056565,0.0909090909090909
PRV54831,1.6094379124341003,1.6094379124341003,10.34177474101152,8.955577146281511,2.6390573296152584,2.6390573296152584,8.019941687677365,5.458930635273341,2.8903717578961645,2.8903717578961645,10.4353209594591,0.6931471805599453,7.602577526422133,0.2352941176470588
PRV54832,1.791759469228055,1.791759469228055,11.362114203075018,9.75272280064639,4.02535169073515,3.9889840465642745,9.13140538388804,5.1298987149230735,4.07753744390572,4.110873864173311,11.464165800335682,0.7102416139192453,7.370440527420193,0.0833333333333333
PRV54833,0.0,0.0,0.0,0.0,4.48863636973214,3.8918202981106265,9.852246888342531,5.379478329859491,3.8918202981106265,4.48863636973214,9.852246888342531,1.041453874828161,5.379478329859491,0.0
PRV54834,1.9459101490553132,1.9459101490553132,10.950824090522445,9.15915233520675,2.3978952727983707,2.3978952727983707,7.741099090035366,5.442417710521793,2.772588722239781,2.833213344056216,10.990381448250039,0.7259370033829363,8.218045640855179,0.375
PRV54836,0.0,0.0,0.0,0.0,2.1972245773362196,2.1972245773362196,8.131824785007195,6.054439346269371,2.1972245773362196,2.1972245773362196,8.131824785007195,0.6931471805599453,6.054439346269371,0.0
PRV54837,0.0,0.0,0.0,0.0,7.519692404116539,6.591673732008658,13.169363368741545,5.653722106397902,6.591673732008658,7.519692404116539,13.169363368741545,1.2617491590692034,5.653722106397902,0.0
PRV54838,0.0,0.0,0.0,0.0,4.07753744390572,3.4657359027997265,9.287394001418473,5.232214403918977,3.4657359027997265,4.07753744390572,9.287394001418473,1.0546491652469936,5.232214403918977,0.0
PRV54840,0.0,0.0,0.0,0.0,3.295836866004329,3.091042453358316,8.782783017393202,5.528512917039644,3.091042453358316,3.295836866004329,8.782783017393202,0.8056251639866355,5.528512917039644,0.0
PRV54841,1.3862943611198906,1.0986122886681098,10.819798284210286,9.721225993942246,1.3862943611198906,1.3862943611198906,5.5254529391317835,4.43477720005941,1.791759469228055,1.9459101490553132,10.824785726220822,0.7884573603642702,9.033125752550372,0.5
PRV54842,1.3862943611198906,1.3862943611198906,9.741027444837728,8.642532789389376,4.852030263919617,4.04305126783455,10.723729832149901,5.882312952370087,4.0943445622221,4.875197323201151,11.041657036202691,1.1642095711539229,6.176187065439475,0.023076923076923
PRV54845,2.1972245773362196,2.1972245773362196,11.472113887062386,9.392745258631441,3.5263605246161616,3.367295829986474,8.361941906144946,4.8728814351813625,3.6109179126442243,3.7376696182833684,11.51573152430069,0.7602864833975739,7.802558257214832,0.1951219512195122
PRV54846,2.302585092994046,2.1972245773362196,11.626263078808801,9.429109926855407,3.5263605246161616,3.5263605246161616,8.687948111838727,5.196821427656626,3.713572066704308,3.7612001156935624,11.67785498665461,0.7178397931503169,7.9405329688715565,0.2142857142857142
PRV54847,2.3978952727983707,2.302585092994046,11.089820688682373,8.787372988731876,5.659482215759621,4.882801922586371,11.046132675457146,5.394675947636578,4.912654885736052,5.6937321388027,11.761354623750297,1.1608333116653184,6.073293600104183,0.0337837837837837
PRV54848,3.2188758248682006,3.1354942159291497,12.384223015005313,9.206265413934153,1.6094379124341003,1.6094379124341003,5.602118820879701,4.22683374526818,3.295836866004329,3.367295829986474,12.385352079757933,0.7308875085427923,9.053260405976348,0.8571428571428571
PRV54849,0.0,0.0,0.0,0.0,2.5649493574615367,2.5649493574615367,7.372118028337787,4.894101477840304,2.5649493574615367,2.5649493574615367,7.372118028337787,0.6931471805599453,4.894101477840304,0.0
PRV54852,0.0,0.0,0.0,0.0,5.198497031265826,4.418840607796598,10.847801928316501,5.658320100579444,4.418840607796598,5.198497031265826,10.847801928316501,1.161625256496844,5.658320100579444,0.0
PRV54854,0.0,0.0,0.0,0.0,4.882801922586371,4.02535169073515,10.588123616077645,5.71619871184672,4.02535169073515,4.882801922586371,10.588123616077645,1.2184134884807303,5.71619871184672,0.0
PRV54855,0.0,0.0,0.0,0.0,5.3612921657094255,4.867534450455582,10.949595287222088,5.596708402250292,4.867534450455582,5.3612921657094255,10.949595287222088,0.9720700729218447,5.596708402250292,0.0
PRV54856,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,3.713572066704308,3.713572066704308,0.6931471805599453,0.6931471805599453,3.713572066704308,0.6931471805599453,3.713572066704308,0.0
PRV54859,0.0,0.0,0.0,0.0,3.258096538021482,1.9459101490553132,9.41336284529417,6.19644412779452,1.9459101490553132,3.258096538021482,9.41336284529417,1.6422277352570913,6.19644412779452,0.0
PRV54860,0.0,0.0,0.0,0.0,3.091042453358316,2.1972245773362196,9.552581649917311,6.509478558113807,2.1972245773362196,3.091042453358316,9.552581649917311,1.2878542883066382,6.509478558113807,0.0
PRV54861,0.0,0.0,0.0,0.0,3.784189633918261,3.4965075614664802,8.771990436532242,5.017279836814924,3.4965075614664802,3.784189633918261,8.771990436532242,0.8517522107365839,5.017279836814924,0.0
PRV54862,0.0,0.0,0.0,0.0,2.0794415416798357,0.6931471805599453,8.169336395928386,6.225124040150168,0.6931471805599453,2.0794415416798357,8.169336395928386,2.0794415416798357,6.225124040150168,0.0
PRV54863,0.0,0.0,0.0,0.0,1.9459101490553132,1.9459101490553132,7.039660349862076,5.25227342804663,1.9459101490553132,1.9459101490553132,7.039660349862076,0.6931471805599453,5.25227342804663,0.0
PRV54864,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,6.7580945044277305,5.153291594497779,1.791759469228055,1.791759469228055,6.7580945044277305,0.6931471805599453,5.153291594497779,0.0
PRV54865,0.0,0.0,0.0,0.0,1.9459101490553132,1.9459101490553132,6.415096959171596,4.631487494305465,1.9459101490553132,1.9459101490553132,6.415096959171596,0.6931471805599453,4.631487494305465,0.0
PRV54866,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,3.713572066704308,3.044522437723423,1.0986122886681098,1.0986122886681098,3.713572066704308,0.6931471805599453,3.044522437723423,0.0
PRV54867,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,8.174984532943087,7.076935307352917,1.3862943611198906,1.3862943611198906,8.174984532943087,0.6931471805599453,7.076935307352917,0.0
PRV54868,0.0,0.0,0.0,0.0,4.663439094112067,4.5217885770490405,10.135432259803407,5.485586978959361,4.5217885770490405,4.663439094112067,10.135432259803407,0.7672551527136671,5.485586978959361,0.0
PRV54869,0.0,0.0,0.0,0.0,2.1972245773362196,2.1972245773362196,6.85751406254539,4.785406236291025,2.1972245773362196,2.1972245773362196,6.85751406254539,0.6931471805599453,4.785406236291025,0.0
PRV54870,0.0,0.0,0.0,0.0,2.1972245773362196,2.1972245773362196,6.985641817639208,4.912654885736052,2.1972245773362196,2.1972245773362196,6.985641817639208,0.6931471805599453,4.912654885736052,0.0
PRV54871,0.0,0.0,0.0,0.0,2.3978952727983707,2.1972245773362196,8.089789175789319,5.7899601708972535,2.1972245773362196,2.3978952727983707,8.089789175789319,0.8109302162163288,5.7899601708972535,0.0
PRV54873,0.0,0.0,0.0,0.0,2.1972245773362196,2.1972245773362196,6.042632833682381,3.979681653901961,2.1972245773362196,2.1972245773362196,6.042632833682381,0.6931471805599453,3.979681653901961,0.0
PRV54875,3.044522437723423,2.995732273553991,12.055255569732177,9.059633754551479,0.0,0.0,0.0,0.0,2.995732273553991,3.044522437723423,12.055255569732177,0.7191226669632059,9.059633754551479,1.0
PRV54876,1.3862943611198906,1.3862943611198906,10.968215530759236,9.86963772366073,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,10.968215530759236,0.6931471805599453,9.86963772366073,1.0
PRV54877,0.0,0.0,0.0,0.0,4.2626798770413155,4.1588830833596715,10.176981954277059,5.9311077465670845,4.1588830833596715,4.2626798770413155,10.176981954277059,0.7472144018302211,5.9311077465670845,0.0
PRV54878,0.6931471805599453,0.6931471805599453,8.517393171418904,8.517393171418904,2.772588722239781,2.70805020110221,8.352554369474591,5.6477998399052645,2.772588722239781,2.833213344056216,9.13140538388804,0.7259370033829363,6.360438546633731,0.0625
PRV54879,4.110873864173311,3.912023005428146,13.288387855281217,9.194143237073611,5.225746673713202,5.093750200806762,10.885959206069424,5.669041801212015,5.288267030694535,5.5053315359323625,13.375020681401677,0.8081061533397097,7.87414144523878,0.2448979591836734
PRV54881,3.5263605246161616,3.5263605246161616,12.580050526513531,9.08365303772953,1.9459101490553132,1.9459101490553132,8.24564690087386,6.455198563340122,3.6888794541139363,3.6888794541139363,12.593071632819354,0.6931471805599453,8.929639005805088,0.8461538461538461
PRV54882,3.4965075614664802,3.4965075614664802,12.6410997921206,9.175464207588753,5.402677381872279,5.2574953720277815,11.013385913221205,5.618842172406671,5.3981627015177525,5.537334267018537,12.820395750582689,0.7654678421395714,7.287687698414647,0.1264822134387351
PRV54883,0.6931471805599453,0.6931471805599453,9.472781556562168,9.472781556562168,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,9.472781556562168,0.6931471805599453,9.472781556562168,1.0
PRV54885,3.6109179126442243,3.5553480614894135,12.765691290604371,9.182272346862911,5.638354669333745,5.552959584921617,11.02518140064756,5.394925405067961,5.66988092298052,5.75890177387728,12.927323686922396,0.7388017699184094,7.172346856665866,0.1139240506329113
PRV54886,0.0,0.0,0.0,0.0,2.302585092994046,2.302585092994046,8.97979449089521,6.783576836236893,2.302585092994046,2.302585092994046,8.97979449089521,0.6931471805599453,6.783576836236893,0.0
PRV54887,0.0,0.0,0.0,0.0,4.969813299576001,4.844187086458591,10.795096171764786,5.835158282272535,4.844187086458591,4.969813299576001,10.795096171764786,0.7584294726503611,5.835158282272535,0.0
PRV54888,0.0,0.0,0.0,0.0,6.025865973825314,5.783825182329737,11.70256186957951,5.682516792144346,5.783825182329737,6.025865973825314,11.70256186957951,0.8218443763970074,5.682516792144346,0.0
PRV54889,2.0794415416798357,2.0794415416798357,11.385103457032141,9.439261486696005,3.912023005428146,3.7376696182833684,9.439943018351132,5.551930737535543,3.8918202981106265,4.04305126783455,11.51871865201099,0.7731898882334818,7.493913634781259,0.125
PRV54890,1.6094379124341003,1.6094379124341003,10.968215530759236,9.581972891547895,4.30406509320417,4.30406509320417,9.700207901150696,5.414150252278065,4.356708826689592,4.356708826689592,11.216148828725508,0.6931471805599453,6.873365475573877,0.0519480519480519
PRV54891,1.9459101490553132,1.791759469228055,11.184435286790631,9.392745258631441,3.8066624897703196,3.713572066704308,9.33970057728189,5.559282050661104,3.8066624897703196,3.9318256327243257,11.33117574464663,0.7591051483517428,7.4197402304679745,0.12
PRV54892,0.0,0.0,0.0,0.0,3.912023005428146,3.8501476017100584,9.275285060616564,5.387952848580893,3.8501476017100584,3.912023005428146,9.275285060616564,0.7252354951114459,5.387952848580893,0.0
PRV54893,0.0,0.0,0.0,0.0,2.1972245773362196,2.1972245773362196,7.5126175446745105,5.436991761235796,2.1972245773362196,2.1972245773362196,7.5126175446745105,0.6931471805599453,5.436991761235796,0.0
PRV54894,4.9344739331306915,4.795790545596741,14.364614720407305,9.437440145085485,4.5217885770490405,4.51085950651685,10.14096783995039,5.633650807420724,5.3471075307174685,5.438079308923196,14.379153084836346,0.7398846584116353,8.945560835006306,0.6026200873362445
PRV54895,1.3862943611198906,1.3862943611198906,10.87806606028079,9.7794915060378,8.141481041457421,7.2909747781429814,13.82011095986983,5.68233159197606,7.293017679772782,8.142354276849835,13.871523148933186,1.2056731958255862,5.732702488877324,0.0008731082654249
PRV54896,4.04305126783455,4.02535169073515,13.28957298843418,9.264314355817278,4.6443908991413725,4.584967478670572,10.16049132133844,5.529698738315268,5.030437921392435,5.075173815233827,13.332398993876886,0.7159123913329576,8.263750894358479,0.3522012578616352
PRV54898,2.302585092994046,2.302585092994046,11.184435286790631,8.987321812850125,0.0,0.0,0.0,0.0,2.302585092994046,2.302585092994046,11.184435286790631,0.6931471805599453,8.987321812850125,1.0
PRV54900,0.0,0.0,0.0,0.0,2.70805020110221,2.70805020110221,8.157943507105037,5.522603122441024,2.70805020110221,2.70805020110221,8.157943507105037,0.6931471805599453,5.522603122441024,0.0
PRV54901,2.1972245773362196,2.1972245773362196,11.472113887062386,9.392745258631441,2.8903717578961645,2.8903717578961645,8.982309899088579,6.151104335854914,3.258096538021482,3.258096538021482,11.551771107793426,0.6931471805599453,8.333126112083821,0.32
