Provider,TotalClaims,AnomalousClaims,MeanReconstructionError,MedianReconstructionError,P95ReconstructionError,MaxReconstructionError,AverageRiskScore,P95RiskScore,MaximumRiskScore,PotentialFraud,AnomalyRate,AnomalyRateRank,P95ErrorRank,MeanErrorRank,MaxErrorRank,VolumeRank,ProviderRiskScore,RiskLevel,InvestigationRank
PRV51888,5,0,0.062280315393693594,0.0741870837977689,0.11876936006947522,0.1279435578865639,3.746,7.148,7.7,No,0.0,0.31506469500924217,0.4031423290203327,0.8378927911275416,0.25748613678373383,0.14972273567467653,46.7,Low,2990
PRV51563,19,0,0.05663818378494413,0.0381349842256646,0.11448241274169028,0.19067396808521,3.405789473684211,6.888999999999989,11.47,No,0.0,0.31506469500924217,0.3659889094269871,0.7691312384473198,0.4619223659889094,0.38068391866913126,46.69,Low,2991
PRV55494,6,0,0.0546337938445452,0.04631037206506025,0.12376168744206216,0.1475040556115954,3.285,7.442499999999999,8.87,No,0.0,0.31506469500924217,0.4458410351201479,0.7397412199630314,0.3181146025878004,0.17430683918669132,46.68,Low,2992
PRV54227,53,0,0.04726425894411323,0.0416537809136665,0.12382566925683318,0.2234333250449702,2.8432075471698113,7.451999999999997,13.44,No,0.0,0.31506469500924217,0.44621072088724584,0.555637707948244,0.5476894639556377,0.6304990757855823,46.67,Low,2993
PRV56497,30,1,0.04137968196636197,0.0173010264347053,0.09637538100429204,0.4426538975517276,2.489,5.8015,26.63,No,3.3333333333333335,0.9200554528650647,0.24251386321626617,0.3133086876155268,0.8243992606284658,0.4920517560073937,46.64,Low,2994
PRV51849,146,1,0.039915600498206555,0.0227405567982394,0.11510913958956775,0.350274961324713,2.4005479452054796,6.922499999999999,21.08,No,0.684931506849315,0.6678373382624769,0.37024029574861367,0.26487985212569315,0.7628465804066543,0.84362292051756,46.63,Low,2995
PRV57489,17,0,0.06723344457739579,0.0708252402395042,0.11338170640510717,0.1181654921185823,4.044117647058823,6.822,7.11,No,0.0,0.31506469500924217,0.35822550831792976,0.8748613678373383,0.2323475046210721,0.35619223659889093,46.61,Low,2996
PRV56701,23,0,0.04758741716624957,0.0384653897898121,0.13184312162771764,0.1451887161112605,2.862608695652174,7.928999999999999,8.74,No,0.0,0.31506469500924217,0.522365988909427,0.566543438077634,0.31146025878003697,0.42606284658040666,46.6,Low,2997
PRV54686,157,2,0.041628018634523575,0.0245398388290891,0.1035308546980059,0.3170715598649279,2.5028662420382166,6.227999999999999,19.08,No,1.2738853503184715,0.7719038817005546,0.2874306839186691,0.3214417744916821,0.7353049907578558,0.8537892791127542,46.59,Low,2998
PRV56467,349,0,0.04422327194657962,0.0325513514755343,0.12609120472012875,0.2494816123923352,2.6597994269340974,7.585999999999998,15.01,No,0.0,0.31506469500924217,0.4674676524953789,0.4316081330868762,0.6083179297597042,0.9376155268022182,46.56,Low,2999
PRV56726,16,0,0.04663925632033005,0.02610329944684335,0.13063246696853986,0.1938897087230131,2.804375,7.859999999999999,11.67,No,0.0,0.31506469500924217,0.5118299445471349,0.533456561922366,0.4707948243992606,0.34362292051756005,46.54,Low,3000
PRV52236,14,0,0.046340814948782824,0.02733254322135025,0.1309873704025894,0.206411257319515,2.7871428571428574,7.882999999999997,12.42,No,0.0,0.31506469500924217,0.5147874306839186,0.521996303142329,0.5012939001848429,0.31395563770794827,46.53,Low,3001
PRV55945,20,0,0.04616276325629729,0.0360331687168849,0.13311686011512794,0.1667269753585043,2.7760000000000002,8.006500000000003,10.03,No,0.0,0.31506469500924217,0.5375231053604437,0.5151571164510166,0.388724584103512,0.3923290203327172,46.53,Low,3002
PRV54275,1,0,0.1106611401707173,0.1106611401707173,0.1106611401707173,0.1106611401707173,6.66,6.66,6.66,No,0.0,0.31506469500924217,0.3353049907578558,0.9822550831792976,0.21367837338262477,0.022273567467652494,46.52,Low,3003
PRV56397,47,1,0.04323859417800798,0.0187238956586151,0.08477661787762142,0.5745458388000638,2.601063829787234,5.097999999999999,34.57,No,2.127659574468085,0.8592421441774492,0.18502772643253235,0.388724584103512,0.9207024029574862,0.6026802218114603,46.52,Low,3004
PRV51737,152,1,0.04171713678134002,0.03285478933775575,0.11266285568615797,0.2751473048824459,2.5084868421052633,6.774999999999997,16.56,No,0.6578947368421052,0.6639556377079483,0.3521256931608133,0.32513863216266176,0.6768946395563771,0.8502772643253235,46.51,Low,3005
PRV52988,312,3,0.03997971128667327,0.027614624294250947,0.10853259651135279,0.3778314905894162,2.404358974358974,6.528,22.73,No,0.9615384615384616,0.7214417744916821,0.32051756007393717,0.2685767097966728,0.788354898336414,0.93271719038817,46.51,Low,3006
PRV53308,45,0,0.04827360825391926,0.0372009002866469,0.12409549457346024,0.1854792323030044,2.9037777777777776,7.463999999999995,11.16,No,0.0,0.31506469500924217,0.44935304990757857,0.5916820702402957,0.4465804066543438,0.5910351201478743,46.49,Low,3007
PRV51091,44,0,0.04746147067811421,0.03507552473829775,0.12961925899155308,0.1446541717297658,2.855,7.801,8.7,No,0.0,0.31506469500924217,0.5029574861367837,0.5619223659889094,0.3101663585951941,0.5850277264325323,46.49,Low,3008
PRV54110,7,0,0.047502347820633374,0.040219964368152,0.13220180819445346,0.1700507858883845,2.858571428571429,7.952999999999995,10.23,No,0.0,0.31506469500924217,0.5273567467652496,0.5630314232902033,0.4014787430683919,0.19695009242144176,46.47,Low,3009
PRV51918,1,0,0.1104932236981864,0.1104932236981864,0.1104932236981864,0.1104932236981864,6.65,6.65,6.65,No,0.0,0.31506469500924217,0.33438077634011093,0.9820702402957486,0.2134935304990758,0.022273567467652494,46.47,Low,3010
PRV55076,5,0,0.05472275559662572,0.0436383561030323,0.12413370238210666,0.138359472757532,3.2880000000000003,7.4639999999999995,8.32,No,0.0,0.31506469500924217,0.4497227356746765,0.7414048059149723,0.28872458410351204,0.14972273567467653,46.46,Low,3011
PRV54201,4,0,0.08340493232110616,0.0896095624254779,0.11155382383585223,0.1141336314562094,5.0175,6.7139999999999995,6.87,No,0.0,0.31506469500924217,0.3419593345656192,0.94362292051756,0.22070240295748614,0.12319778188539741,46.39,Low,3012
PRV51933,57,0,0.043125240652798345,0.0308957461021453,0.1368560241043859,0.1700473385680483,2.593684210526316,8.237999999999998,10.23,No,0.0,0.31506469500924217,0.5820702402957486,0.3818853974121996,0.4012939001848429,0.6489833641404806,46.39,Low,3013
PRV56015,149,0,0.04016934334564742,0.0280213534195755,0.1357615396126521,0.2555300407650412,2.4158389261744966,8.167999999999996,15.37,No,0.0,0.31506469500924217,0.5680221811460259,0.2752310536044362,0.6249537892791127,0.8468576709796672,46.39,Low,3014
PRV55766,6,0,0.055661103116768036,0.03758140963988585,0.12361696518572093,0.1280405086477983,3.348333333333333,7.4350000000000005,7.7,No,0.0,0.31506469500924217,0.4434380776340111,0.755083179297597,0.2587800369685767,0.17430683918669132,46.38,Low,3015
PRV51558,26,0,0.04143761464247948,0.021129963463026452,0.14292069523722997,0.1673777390760356,2.4915384615384615,8.6,10.07,No,0.0,0.31506469500924217,0.6495378927911275,0.3157116451016636,0.39038817005545284,0.4576709796672828,46.37,Low,3016
PRV54300,6,0,0.06447425205463396,0.056132004568083246,0.11565258554030727,0.1343188596583287,3.876666666666667,6.9575,8.08,No,0.0,0.31506469500924217,0.37504621072088723,0.8569316081330869,0.27615526802218116,0.17430683918669132,46.36,Low,3017
PRV53442,46,0,0.04701396088514232,0.03625070839643735,0.12451234177341,0.2162807607376372,2.827826086956522,7.495,13.01,No,0.0,0.31506469500924217,0.45304990757855823,0.5465804066543438,0.5273567467652496,0.5973197781885398,46.35,Low,3018
PRV54225,104,1,0.0371115779400916,0.02124609195854615,0.11964579162523084,0.2735490632989207,2.2314423076923076,7.1955,16.46,Yes,0.9615384615384616,0.7214417744916821,0.40942698706099817,0.19574861367837337,0.6746765249537893,0.7810536044362292,46.35,Low,3019
PRV57089,3,0,0.06776198679941721,0.0576547541170716,0.11615013971135175,0.1226496269996051,4.076666666666667,6.989,7.38,No,0.0,0.31506469500924217,0.3791127541589649,0.8781885397412199,0.24510166358595195,0.0955637707948244,46.35,Low,3020
PRV52184,21,0,0.04932173845681038,0.0331003391920595,0.1234085765508327,0.2002299237335928,2.966190476190476,7.42,12.05,No,0.0,0.31506469500924217,0.4406654343807763,0.621996303142329,0.48428835489833644,0.4042513863216266,46.34,Low,3021
PRV57208,113,0,0.04532829938238897,0.0298508359842069,0.12472167726049563,0.2341376110232731,2.7262831858407077,7.499999999999995,14.09,No,0.0,0.31506469500924217,0.4543438077634011,0.48391866913123843,0.5741219963031423,0.7954713493530499,46.29,Low,3022
PRV51775,39,0,0.04338124631903245,0.0336480567315559,0.13627839986878565,0.180504144215974,2.6094871794871795,8.202,10.86,No,0.0,0.31506469500924217,0.5761552680221812,0.39297597042513865,0.43401109057301296,0.555268022181146,46.29,Low,3023
PRV52657,121,1,0.042194239206570686,0.0313083982238535,0.1107112386019989,0.2570236041646661,2.537520661157025,6.66,15.46,No,0.8264462809917356,0.6959334565619224,0.33548983364140483,0.34288354898336415,0.6307763401109058,0.8099815157116451,46.27,Low,3024
PRV55319,17,0,0.04486906395046937,0.0368257738126792,0.136516280636837,0.155651056028495,2.699411764705882,8.216,9.36,No,0.0,0.31506469500924217,0.57818853974122,0.4624768946395564,0.34953789279112757,0.35619223659889093,46.27,Low,3025
PRV54178,2,0,0.08148037563718466,0.08148037563718466,0.11223623305148013,0.1156535505419574,4.905,6.7545,6.96,No,0.0,0.31506469500924217,0.34805914972273566,0.9378927911275415,0.2255083179297597,0.06293900184842884,46.24,Low,3026
PRV53136,43,0,0.042712237238192376,0.0336245532511359,0.13751508428358966,0.1823475543009984,2.5690697674418606,8.272999999999998,10.97,Yes,0.0,0.31506469500924217,0.5876155268022181,0.36524953789279113,0.4402957486136784,0.5790203327171903,46.24,Low,3027
PRV54443,61,0,0.04568237869752457,0.0342926382881242,0.1278124128839833,0.1985074795794582,2.7468852459016393,7.69,11.94,No,0.0,0.31506469500924217,0.48484288354898336,0.4964879852125693,0.48040665434380775,0.6654343807763401,46.24,Low,3028
PRV52122,41,0,0.04209755465874347,0.0263275274651001,0.1397812577138728,0.1734470739605144,2.5319512195121954,8.41,10.44,No,0.0,0.31506469500924217,0.6123844731977819,0.3391866913123845,0.4121996303142329,0.5670055452865065,46.23,Low,3029
PRV54186,11,0,0.049583153277299806,0.0431123404190163,0.12734748605252855,0.1588238130733695,2.982727272727273,7.665,9.56,No,0.0,0.31506469500924217,0.4800369685767098,0.6297597042513863,0.3619223659889094,0.27310536044362294,46.23,Low,3030
PRV52433,85,0,0.0389993580077986,0.0203226613364634,0.14021666679384287,0.2263609460251633,2.345647058823529,8.437999999999999,13.62,No,0.0,0.31506469500924217,0.6177449168207024,0.23807763401109058,0.5539741219963031,0.7428835489833642,46.22,Low,3031
PRV52623,235,2,0.03974463513116007,0.0279894071339257,0.10799087101977062,0.4759811253039208,2.390127659574468,6.499999999999998,28.64,No,0.851063829787234,0.7020332717190388,0.3179297597042514,0.25933456561922363,0.8456561922365989,0.9045286506469501,46.22,Low,3032
PRV57651,22,0,0.04713043618755926,0.0385752464969363,0.13093325372783207,0.1561708513245983,2.8345454545454545,7.881499999999999,9.4,No,0.0,0.31506469500924217,0.5140480591497227,0.5506469500924215,0.35046210720887244,0.41534195933456564,46.21,Low,3033
PRV52195,10,0,0.06902717936668015,0.05936005873130795,0.11324757243808625,0.113308368587465,4.152,6.8155,6.82,Yes,0.0,0.31506469500924217,0.3576709796672828,0.8855822550831793,0.21829944547134936,0.25619223659889095,46.21,Low,3034
PRV52509,63,0,0.04762666098125734,0.0381146128192899,0.12153160446691909,0.2137139989771161,2.864920634920635,7.315,12.86,No,0.0,0.31506469500924217,0.42680221811460256,0.5682070240295749,0.522365988909427,0.6751386321626618,46.18,Low,3035
PRV57408,55,0,0.041651081484802795,0.0261566844081111,0.1394732235977227,0.1781159193038131,2.5045454545454544,8.387999999999995,10.72,No,0.0,0.31506469500924217,0.6083179297597042,0.322735674676525,0.4264325323475046,0.6399260628465804,46.17,Low,3036
PRV57381,49,0,0.040924088309479516,0.0242458371328828,0.1370921574749892,0.2457963968554462,2.460816326530612,8.248,14.79,No,0.0,0.31506469500924217,0.5842883548983364,0.2970425138632163,0.599445471349353,0.611645101663586,46.15,Low,3037
PRV52273,11,0,0.045167820297065404,0.0241458593172469,0.13388474910852555,0.1988740575748786,2.7163636363636363,8.055,11.97,No,0.0,0.31506469500924217,0.544177449168207,0.47597042513863214,0.48151571164510165,0.27310536044362294,46.15,Low,3038
PRV54389,56,0,0.03810545433685718,0.02697924687785785,0.14311088597343136,0.2095995062703615,2.2919642857142857,8.61,12.61,No,0.0,0.31506469500924217,0.6523105360443623,0.21719038817005545,0.510536044362292,0.644362292051756,46.15,Low,3039
PRV51780,34,0,0.04579586443682066,0.03476603843520315,0.13014185322125604,0.182370335223478,2.7541176470588233,7.832499999999997,10.97,No,0.0,0.31506469500924217,0.5077634011090573,0.5,0.4410351201478743,0.5240295748613678,46.14,Low,3040
PRV51168,87,0,0.04284494736662524,0.0298507135181186,0.13505803680030154,0.183930555389065,2.576896551724138,8.13,11.07,No,0.0,0.31506469500924217,0.5597042513863216,0.3709796672828096,0.4436229205175601,0.7487985212569316,46.14,Low,3041
PRV55341,14,0,0.04210966083453614,0.01890032163248,0.143809826023006,0.1493420086465147,2.5321428571428575,8.652000000000001,8.99,No,0.0,0.31506469500924217,0.6624768946395564,0.3397412199630314,0.3243992606284658,0.31395563770794827,46.11,Low,3042
PRV51632,26,0,0.046845755622034066,0.036251042294111996,0.12397675280966056,0.2483265456189344,2.8176923076923077,7.4625,14.94,No,0.0,0.31506469500924217,0.44824399260628467,0.5401109057301294,0.6051756007393715,0.4576709796672828,46.07,Low,3043
PRV56802,13,0,0.06191165328240804,0.058362587676621,0.11492790629335906,0.1297778142536799,3.7253846153846153,6.915999999999998,7.81,No,0.0,0.31506469500924217,0.3689463955637708,0.8349353049907579,0.26358595194085027,0.3012014787430684,46.07,Low,3044
PRV54773,34,0,0.05065875964431953,0.044604068915811604,0.12225275621775424,0.1521754812477657,3.0458823529411765,7.354499999999998,9.16,No,0.0,0.31506469500924217,0.4319778188539741,0.6587800369685767,0.3364140480591497,0.5240295748613678,46.03,Low,3045
PRV54929,26,0,0.06038119503728123,0.06942864634026921,0.11230467133553547,0.1407327055355008,3.6315384615384616,6.757499999999999,8.47,Yes,0.0,0.31506469500924217,0.34935304990757854,0.8205175600739372,0.2951940850277264,0.4576709796672828,46.03,Low,3046
PRV56731,20,0,0.04818002732052388,0.031811133935692404,0.12566367333555586,0.1843978010586839,2.897,7.556000000000003,11.09,Yes,0.0,0.31506469500924217,0.46487985212569316,0.588909426987061,0.444731977818854,0.3923290203327172,46.03,Low,3047
PRV53526,60,1,0.039978317072072,0.022336718421162798,0.10989025687354936,0.2592010213616143,2.404333333333333,6.607999999999993,15.6,No,1.6666666666666667,0.8194085027726432,0.3306839186691312,0.26839186691312383,0.6391866913123845,0.6611829944547135,46.02,Low,3048
PRV57325,41,1,0.043061115882605784,0.0322567844755311,0.0918494061990776,0.314089484090635,2.589268292682927,5.53,18.9,No,2.4390243902439024,0.8798521256931608,0.2177449168207024,0.3809611829944547,0.733271719038817,0.5670055452865065,46.0,Low,3049
PRV56932,9,0,0.05432802691867307,0.0470212445410156,0.12123158211526439,0.1456650038313284,3.27,7.291999999999998,8.76,No,0.0,0.31506469500924217,0.4229205175600739,0.7343807763401109,0.3123844731977819,0.2378003696857671,45.89,Low,3050
PRV52257,15,0,0.05150531069371493,0.039552104406393,0.12395732045116345,0.1431982912913184,3.0986666666666665,7.457999999999998,8.62,No,0.0,0.31506469500924217,0.44787430683918666,0.678373382624769,0.3055452865064695,0.3287430683918669,45.87,Low,3051
PRV55541,134,0,0.040564934387750926,0.02836796917506325,0.13508886975376755,0.2368553722413296,2.439179104477612,8.129499999999993,14.25,No,0.0,0.31506469500924217,0.5602587800369686,0.2879852125693161,0.5807763401109057,0.8295748613678373,45.87,Low,3052
PRV54471,46,1,0.03952148477461381,0.0265169998595121,0.10549681951943625,0.3103965152184145,2.3767391304347827,6.345,18.68,No,2.1739130434782608,0.8623844731977819,0.3009242144177449,0.2521256931608133,0.7292051756007394,0.5973197781885398,45.87,Low,3053
PRV53450,50,0,0.04881465383242498,0.0374113186572319,0.11577844674680252,0.2541666483348236,2.9356,6.965499999999993,15.29,No,0.0,0.31506469500924217,0.3756007393715342,0.6090573012939002,0.6216266173752311,0.616358595194085,45.85,Low,3054
PRV51556,56,0,0.04843921127033347,0.0353300621163595,0.11944330596739983,0.206239830463884,2.9135714285714287,7.182499999999999,12.41,No,0.0,0.31506469500924217,0.4081330868761553,0.5981515711645101,0.5007393715341959,0.644362292051756,45.81,Low,3055
PRV52507,29,0,0.04773655391747939,0.0318509712580423,0.12290544194436653,0.2174163652473282,2.8713793103448273,7.393999999999999,13.08,No,0.0,0.31506469500924217,0.43622920517560076,0.5720887245841035,0.5308687615526803,0.48391866913123843,45.78,Low,3056
PRV53940,97,0,0.04492552881638963,0.0312110042383273,0.12563436450408055,0.2209720056096968,2.7020618556701033,7.561999999999989,13.3,No,0.0,0.31506469500924217,0.4645101663585952,0.4654343807763401,0.5408502772643253,0.7694085027726433,45.77,Low,3057
PRV57397,7,0,0.06788430523774402,0.0657483097171264,0.11220060191141332,0.1275660770618596,4.081428571428572,6.745999999999998,7.67,No,0.0,0.31506469500924217,0.34750462107208874,0.8800369685767098,0.25693160813308685,0.19695009242144176,45.76,Low,3058
PRV55368,115,0,0.04445906429581618,0.0364546726266098,0.12853676507497414,0.1971054396460679,2.673739130434783,7.733999999999999,11.86,No,0.0,0.31506469500924217,0.4913123844731978,0.4408502772643253,0.477634011090573,0.8000924214417745,45.75,Low,3059
PRV52789,38,0,0.048277568550978055,0.034666198678299,0.1253723167650579,0.1533730206128094,2.9039473684210524,7.544999999999998,9.23,No,0.0,0.31506469500924217,0.4617375231053604,0.5920517560073937,0.3414048059149723,0.5483364140480591,45.73,Low,3060
PRV51521,46,0,0.04385426522197678,0.0297523393596379,0.1315501497740802,0.2143984081188151,2.637391304347826,7.9125000000000005,12.9,No,0.0,0.31506469500924217,0.5201478743068392,0.4155268022181146,0.5236598890942699,0.5973197781885398,45.72,Low,3061
PRV54370,181,1,0.04011383385477806,0.0305975197452314,0.1109078420175846,0.4004765494975925,2.412375690607735,6.67,24.1,No,0.5524861878453038,0.6523105360443623,0.3377079482439926,0.2722735674676525,0.800184842883549,0.8707024029574861,45.72,Low,3062
PRV51261,142,0,0.045278158068431155,0.035427467603382,0.12554718472372026,0.1905166204951191,2.7233098591549294,7.554999999999999,11.46,No,0.0,0.31506469500924217,0.4641404805914972,0.48151571164510165,0.4613678373382625,0.8382624768946395,45.71,Low,3063
PRV57004,123,0,0.039415182909569677,0.0286309008891248,0.13679656423181216,0.2392670478447271,2.3702439024390247,8.229999999999997,14.4,No,0.0,0.31506469500924217,0.5813308687615527,0.2491682070240296,0.5857670979667283,0.8129390018484288,45.71,Low,3064
PRV55555,50,0,0.048949660955342054,0.03929047698642045,0.12323271899991325,0.1537810558262062,2.9442000000000004,7.413,9.25,No,0.0,0.31506469500924217,0.4399260628465804,0.6118299445471349,0.3425138632162662,0.616358595194085,45.7,Low,3065
PRV53741,7,0,0.04356502751189967,0.019563778812942,0.13880752733230084,0.181053149660344,2.62,8.348999999999995,10.89,No,0.0,0.31506469500924217,0.6014787430683919,0.4,0.4356746765249538,0.19695009242144176,45.7,Low,3066
PRV51747,4,0,0.05308173791140778,0.03598450320117965,0.12460328536013651,0.1393629263260371,3.1900000000000004,7.491999999999998,8.38,No,0.0,0.31506469500924217,0.45360443622920515,0.7088724584103512,0.2911275415896488,0.12319778188539741,45.69,Low,3067
PRV52506,13,0,0.05539836828492982,0.0561655195242484,0.1169575237157297,0.1582773359310519,3.332307692307692,7.035999999999994,9.52,No,0.0,0.31506469500924217,0.38687615526802216,0.7513863216266173,0.3597042513863216,0.3012014787430684,45.66,Low,3068
PRV57202,165,0,0.041266494406850374,0.0273326800102538,0.132376394937653,0.2530376775573165,2.4821212121212124,7.965999999999994,15.22,No,0.0,0.31506469500924217,0.5288354898336414,0.3090573012939002,0.6177449168207024,0.8597966728280961,45.66,Low,3069
PRV54893,8,0,0.06201445543995414,0.0645403718994605,0.11588115460002625,0.1180852155951255,3.72875,6.9704999999999995,7.1,No,0.0,0.31506469500924217,0.37652495378927914,0.8354898336414048,0.23197781885397412,0.21829944547134936,45.66,Low,3070
PRV53916,192,2,0.0414196931201526,0.02864055190037135,0.09975607291476055,0.413131060109119,2.4908333333333332,6.0,24.86,No,1.0416666666666665,0.7361367837338263,0.26543438077634013,0.3146025878003697,0.8066543438077634,0.8784658040665434,45.66,Low,3071
PRV56604,29,0,0.04450390348484225,0.028503222017189,0.1341423175832867,0.1690660599625413,2.6768965517241377,8.071999999999996,10.17,No,0.0,0.31506469500924217,0.5473197781885397,0.44269870609981515,0.3974121996303142,0.48391866913123843,45.66,Low,3072
PRV55356,27,0,0.05025449192947254,0.0463768440528545,0.11824924647709688,0.2011387272504702,3.023333333333333,7.115999999999999,12.1,No,0.0,0.31506469500924217,0.39722735674676524,0.6495378927911275,0.4866913123844732,0.466543438077634,45.63,Low,3073
PRV55257,137,0,0.0416396008264661,0.0296505235907842,0.13247242696736525,0.2397121205155778,2.5045255474452555,7.967999999999995,14.42,No,0.0,0.31506469500924217,0.5301293900184842,0.32236598890942697,0.5865064695009242,0.8329944547134935,45.6,Low,3074
PRV54634,32,0,0.047706700033298195,0.0317826419744872,0.12708407415305575,0.152077857628937,2.87,7.647499999999999,9.15,No,0.0,0.31506469500924217,0.478373382624769,0.5706099815157116,0.33548983364140483,0.5091497227356747,45.6,Low,3075
PRV55182,102,0,0.0417602776589606,0.03012086267490215,0.13400591985720275,0.2204078609927116,2.511372549019608,8.064999999999992,13.26,No,0.0,0.31506469500924217,0.5458410351201479,0.32754158964879854,0.5386321626617375,0.7777264325323475,45.6,Low,3076
PRV55372,12,0,0.04670589548967216,0.0323117553108589,0.13225874514609717,0.1509196729742475,2.8091666666666666,7.957999999999998,9.08,No,0.0,0.31506469500924217,0.5282809611829945,0.5360443622920518,0.3306839186691312,0.28789279112754157,45.58,Low,3077
PRV52855,22,0,0.05372162152096158,0.04936065808771185,0.11868923934052372,0.1425367652201694,3.230909090909091,7.145,8.58,No,0.0,0.31506469500924217,0.4022181146025878,0.7236598890942699,0.30240295748613677,0.41534195933456564,45.58,Low,3078
PRV53608,199,1,0.038800731315298584,0.0271911605697016,0.11104708847820687,0.5158234062737638,2.333618090452261,6.682999999999998,31.04,No,0.5025125628140703,0.6465804066543438,0.3386321626617375,0.2356746765249538,0.8802218114602588,0.8817005545286506,45.58,Low,3079
PRV54932,59,0,0.0383856746361983,0.0198459769431507,0.13948663694290311,0.2463029156559239,2.308135593220339,8.391999999999996,14.82,No,0.0,0.31506469500924217,0.6085027726432533,0.22532347504621072,0.600739371534196,0.6576709796672828,45.57,Low,3080
PRV55574,15,0,0.0531513483001454,0.0484555612759401,0.12214489032185873,0.1280200611514881,3.1966666666666668,7.35,7.7,No,0.0,0.31506469500924217,0.43142329020332715,0.710720887245841,0.25859519408502774,0.3287430683918669,45.56,Low,3081
PRV57175,78,0,0.044664381669134556,0.02978539107083005,0.12696534555439024,0.2171098723454948,2.685769230769231,7.635999999999999,13.06,No,0.0,0.31506469500924217,0.47615526802218117,0.4508317929759704,0.5299445471349353,0.7260628465804067,45.55,Low,3082
PRV57351,34,0,0.04381280408834596,0.037426050982873896,0.1354532649648047,0.1613062140225444,2.6344117647058822,8.150499999999997,9.7,No,0.0,0.31506469500924217,0.5643253234750462,0.41367837338262475,0.3717190388170055,0.5240295748613678,45.55,Low,3083
PRV52289,4,0,0.0703732822329389,0.06317582753315709,0.11225201790115157,0.1189459287040282,4.235,6.756499999999999,7.16,No,0.0,0.31506469500924217,0.34824399260628464,0.8935304990757856,0.23475046210720887,0.12319778188539741,45.53,Low,3084
PRV54185,2,0,0.0624624023785708,0.0624624023785708,0.11689623067601242,0.1229444338201726,3.7600000000000002,7.036,7.4,No,0.0,0.31506469500924217,0.38613678373382626,0.8397412199630314,0.24584103512014788,0.06293900184842884,45.51,Low,3085
PRV55200,69,1,0.039014713018996436,0.0251332893517241,0.1070957450179605,0.3602736230007829,2.346231884057971,6.445999999999996,21.68,No,1.4492753623188406,0.7934380776340111,0.311275415896488,0.2388170055452865,0.7720887245841035,0.6971349353049907,45.5,Low,3086
PRV55333,51,0,0.04503151230991758,0.0388587630978968,0.1293070356780068,0.181461528573692,2.7084313725490197,7.779999999999999,10.92,No,0.0,0.31506469500924217,0.49907578558225507,0.4704251386321627,0.43715341959334564,0.6209796672828096,45.5,Low,3087
PRV57706,5,0,0.05690393283679442,0.0486993974107474,0.1194370780734055,0.1350772010897253,3.4240000000000004,7.188,8.13,No,0.0,0.31506469500924217,0.40794824399260626,0.7739371534195933,0.27837338262476896,0.14972273567467653,45.5,Low,3088
PRV53249,23,0,0.047599529901468596,0.0398765341385679,0.12944908880648684,0.1381005414807758,2.8634782608695653,7.7909999999999995,8.31,No,0.0,0.31506469500924217,0.500369685767098,0.566728280961183,0.2874306839186691,0.42606284658040666,45.49,Low,3089
PRV56348,58,1,0.03770806828715373,0.02758007840930545,0.11159827229313482,0.2759389426224278,2.2672413793103448,6.712499999999999,16.6,No,1.7241379310344827,0.8257855822550831,0.34232902033271717,0.20831792975970426,0.6792975970425139,0.6536968576709796,45.48,Low,3090
PRV51562,24,0,0.04792256190222882,0.02637301644958845,0.12872011596806668,0.134451058339222,2.8825000000000003,7.7485,8.09,No,0.0,0.31506469500924217,0.4931608133086876,0.5791127541589649,0.2765249537892791,0.4373382624768946,45.46,Low,3091
PRV56939,16,0,0.04439354911777317,0.018212773497604702,0.13649272929321316,0.1515913030134195,2.67,8.2125,9.12,No,0.0,0.31506469500924217,0.577634011090573,0.43826247689463954,0.33382624768946395,0.34362292051756005,45.42,Low,3092
PRV55561,24,0,0.048780141188592425,0.03198931395741855,0.12347881569076241,0.1720757660342645,2.9324999999999997,7.425999999999999,10.35,No,0.0,0.31506469500924217,0.4412199630314233,0.6075785582255083,0.4081330868761553,0.4373382624768946,45.41,Low,3093
PRV51754,9,0,0.050046863756377236,0.0363896921263124,0.12538752559043223,0.150871226719715,3.011111111111111,7.543999999999999,9.08,No,0.0,0.31506469500924217,0.4624768946395564,0.644547134935305,0.3301293900184843,0.2378003696857671,45.4,Low,3094
PRV57413,52,0,0.0441588982668713,0.03518880848629205,0.1330629526469236,0.162115205181728,2.655961538461539,8.003999999999994,9.75,No,0.0,0.31506469500924217,0.5364140480591497,0.42902033271719037,0.37412199630314236,0.6256007393715342,45.35,Low,3095
PRV52587,137,0,0.04214505563505136,0.0275192829740502,0.12970532418511216,0.2520397322312241,2.5345255474452557,7.807999999999996,15.16,No,0.0,0.31506469500924217,0.5038817005545286,0.3415896487985213,0.6129390018484289,0.8329944547134935,45.29,Low,3096
PRV56710,67,0,0.046076313073963,0.0364243519478574,0.12305422401461275,0.2140062035213847,2.771044776119403,7.405999999999991,12.88,No,0.0,0.31506469500924217,0.43807763401109057,0.5101663585951941,0.522920517560074,0.6912199630314233,45.26,Low,3097
PRV51525,61,0,0.04281720085262803,0.0273378486728103,0.1295172867792194,0.2569375455060206,2.5747540983606556,7.79,15.46,No,0.0,0.31506469500924217,0.5016635859519408,0.37024029574861367,0.6299445471349353,0.6654343807763401,45.25,Low,3098
PRV54028,6,0,0.05607910521623197,0.0407553452370482,0.12047043441792368,0.1206722420053232,3.3733333333333335,7.2475,7.26,No,0.0,0.31506469500924217,0.41515711645101666,0.7608133086876155,0.23863216266173753,0.17430683918669132,45.19,Low,3099
