Provider,Fraud_Label,IP_Claim_Count,IP_Unique_Beneficiaries,IP_Total_Reimbursement,IP_Avg_Reimbursement,IP_Total_Deductible,IP_Avg_Deductible,Average_Length_Of_Stay,Same_Day_Discharge_Count,Same_Day_Discharge_Ratio,OP_Claim_Count,OP_Unique_Beneficiaries,OP_Total_Reimbursement,OP_Avg_Reimbursement,OP_Total_Deductible,OP_Avg_Deductible,Total_Claim_Count,Total_Unique_Beneficiaries,Claims_Per_Beneficiary,Total_Reimbursement,Reimbursement_Per_Claim,Reimbursement_Per_Beneficiary,Total_Deductible,IP_Claim_Share,OP_Claim_Share,Unique_Diagnosis_Codes,Total_Diagnosis_Codes,Unique_Procedure_Codes,Total_Procedure_Codes,Diagnosis_Diversity,Avg_Diagnosis_Codes_Per_Claim,Procedure_Diversity,Avg_Procedure_Codes_Per_Claim,Average_Beneficiary_Age,Male_Count,Female_Count,Total_Beneficiaries,Male_Ratio,Female_Ratio,Average_Chronic_Condition_Count,Pct_Diabetes,Pct_HeartFailure,Pct_KidneyDisease,Pct_Cancer,Pct_Stroke,Unique_Attending_Physicians,Unique_Operating_Physicians,Unique_Other_Physicians,Total_Unique_Physicians,Physician_Diversity
PRV53535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,8970.0,472.10526315789474,40.0,2.1052631578947367,19.0,18.0,1.0555555555555556,8970.0,472.10526315789474,498.3333333333333,40.0,0.0,1.0,47.0,51.0,0.0,0.0,2.473684210526316,2.6842105263157894,0.0,0.0,77.8425735797399,10,8,18,0.5555555555555556,0.4444444444444444,11.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1,0.05263157894736842
PRV53536,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,25.0,5660.0,182.58064516129033,40.0,1.2903225806451613,31.0,25.0,1.24,5660.0,182.58064516129033,226.4,40.0,0.0,1.0,61.0,67.0,0.0,0.0,1.967741935483871,2.161290322580645,0.0,0.0,70.77245722108145,16,9,25,0.64,0.36,11.0,1.0,1.0,1.0,1.0,1.0,3,2.0,2.0,3,0.0967741935483871
PRV53539,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,200.0,100.0,10.0,5.0,2.0,2.0,1.0,200.0,100.0,100.0,10.0,0.0,1.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,65.00068446269678,0,2,2,0.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1,0.5
PRV53540,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,3060.0,235.3846153846154,0.0,0.0,13.0,12.0,1.0833333333333333,3060.0,235.3846153846154,255.0,0.0,0.0,1.0,40.0,44.0,0.0,0.0,3.076923076923077,3.3846153846153846,0.0,0.0,76.33242071640429,4,8,12,0.3333333333333333,0.6666666666666666,11.0,1.0,1.0,1.0,1.0,1.0,3,3.0,2.0,3,0.23076923076923078
PRV53544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,4860.0,285.88235294117646,0.0,0.0,17.0,14.0,1.2142857142857142,4860.0,285.88235294117646,347.14285714285717,0.0,0.0,1.0,50.0,52.0,0.0,0.0,2.9411764705882355,3.0588235294117645,0.0,0.0,66.09484697369707,4,10,14,0.2857142857142857,0.7142857142857143,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2,0.11764705882352941
PRV53545,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,60.0,0.0,0.0,1.0,1.0,1.0,60.0,60.0,60.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,66.08350444900753,1,0,1,1.0,0.0,11.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1,1.0
PRV53547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,6850.0,326.1904761904762,90.0,4.285714285714286,21.0,18.0,1.1666666666666667,6850.0,326.1904761904762,380.55555555555554,90.0,0.0,1.0,44.0,46.0,0.0,0.0,2.0952380952380953,2.1904761904761907,0.0,0.0,74.35668111643471,12,6,18,0.6666666666666666,0.3333333333333333,11.0,1.0,1.0,1.0,1.0,1.0,4,2.0,3.0,4,0.19047619047619047
PRV53548,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,250.0,62.5,0.0,0.0,4.0,4.0,1.0,250.0,62.5,62.5,0.0,0.0,1.0,14.0,14.0,0.0,0.0,3.5,3.5,0.0,0.0,70.77002053388091,2,2,4,0.5,0.5,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,0.25
PRV53549,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,450.0,75.0,0.0,0.0,6.0,6.0,1.0,450.0,75.0,75.0,0.0,0.0,1.0,11.0,11.0,0.0,0.0,1.8333333333333333,1.8333333333333333,0.0,0.0,65.85945699292722,4,2,6,0.6666666666666666,0.3333333333333333,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,0.16666666666666666
PRV53550,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3130.0,313.0,0.0,0.0,10.0,10.0,1.0,3130.0,313.0,313.0,0.0,0.0,1.0,27.0,30.0,0.0,0.0,2.7,3.0,0.0,0.0,78.84928131416838,7,3,10,0.7,0.3,11.0,1.0,1.0,1.0,1.0,1.0,6,1.0,3.0,6,0.6
PRV53551,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,19.0,11220.0,386.8965517241379,130.0,4.482758620689655,29.0,19.0,1.5263157894736843,11220.0,386.8965517241379,590.5263157894736,130.0,0.0,1.0,71.0,81.0,0.0,0.0,2.4482758620689653,2.793103448275862,0.0,0.0,73.78421412875103,9,10,19,0.47368421052631576,0.5263157894736842,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,0.034482758620689655
PRV53553,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,7060.0,235.33333333333334,160.0,5.333333333333333,30.0,20.0,1.5,7060.0,235.33333333333334,353.0,160.0,0.0,1.0,61.0,69.0,0.0,0.0,2.033333333333333,2.3,0.0,0.0,72.02861054072552,8,12,20,0.4,0.6,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,0.03333333333333333
PRV53554,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,70.0,35.0,0.0,0.0,2.0,2.0,1.0,70.0,35.0,35.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,77.45790554414785,0,2,2,0.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1,0.5
PRV53555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,3260.0,296.3636363636364,50.0,4.545454545454546,11.0,5.0,2.2,3260.0,296.3636363636364,652.0,50.0,0.0,1.0,25.0,25.0,0.0,0.0,2.272727272727273,2.272727272727273,0.0,0.0,71.99890485968515,1,4,5,0.2,0.8,11.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2.0,2,0.18181818181818182
PRV53556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,26.0,11550.0,372.5806451612903,90.0,2.903225806451613,31.0,26.0,1.1923076923076923,11550.0,372.5806451612903,444.2307692307692,90.0,0.0,1.0,77.0,91.0,0.0,0.0,2.4838709677419355,2.935483870967742,0.0,0.0,63.85584162586216,16,10,26,0.6153846153846154,0.38461538461538464,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,0.03225806451612903
PRV53558,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,7320.0,332.72727272727275,0.0,0.0,22.0,10.0,2.2,7320.0,332.72727272727275,732.0,0.0,0.0,1.0,69.0,83.0,0.0,0.0,3.1363636363636362,3.772727272727273,0.0,0.0,75.00013689253936,4,6,10,0.4,0.6,11.0,1.0,1.0,1.0,1.0,1.0,2,2.0,1.0,2,0.09090909090909091
PRV53559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,60.0,30.0,0.0,0.0,2.0,2.0,1.0,60.0,30.0,30.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0,3.5,3.5,0.0,0.0,78.33264887063655,1,1,2,0.5,0.5,11.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1,0.5
PRV53560,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,21.0,6960.0,302.60869565217394,0.0,0.0,23.0,21.0,1.0952380952380953,6960.0,302.60869565217394,331.42857142857144,0.0,0.0,1.0,56.0,65.0,0.0,0.0,2.4347826086956523,2.8260869565217392,0.0,0.0,71.89178970698478,9,12,21,0.42857142857142855,0.5714285714285714,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,0.043478260869565216
PRV53561,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,5690.0,632.2222222222222,70.0,7.777777777777778,9.0,8.0,1.125,5690.0,632.2222222222222,711.25,70.0,0.0,1.0,18.0,18.0,0.0,0.0,2.0,2.0,0.0,0.0,74.89322381930185,1,7,8,0.125,0.875,11.0,1.0,1.0,1.0,1.0,1.0,3,1.0,3.0,3,0.3333333333333333
PRV53562,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5890.0,589.0,20.0,2.0,10.0,10.0,1.0,5890.0,589.0,589.0,20.0,0.0,1.0,28.0,30.0,0.0,0.0,2.8,3.0,0.0,0.0,67.18028747433264,6,4,10,0.6,0.4,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,0.1
PRV53563,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,60.0,30.0,0.0,0.0,2.0,2.0,1.0,60.0,30.0,30.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,2.5,2.5,0.0,0.0,79.41273100616016,1,1,2,0.5,0.5,11.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1,0.5
PRV53564,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,220.0,44.0,0.0,0.0,5.0,4.0,1.25,220.0,44.0,55.0,0.0,0.0,1.0,12.0,12.0,0.0,0.0,2.4,2.4,0.0,0.0,83.54072553045859,1,3,4,0.25,0.75,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1,0.2
PRV53565,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1910.0,382.0,0.0,0.0,5.0,5.0,1.0,1910.0,382.0,382.0,0.0,0.0,1.0,10.0,11.0,0.0,0.0,2.0,2.2,0.0,0.0,64.43477070499657,3,2,5,0.6,0.4,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,0.2
PRV53566,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,590.0,147.5,0.0,0.0,4.0,4.0,1.0,590.0,147.5,147.5,0.0,0.0,1.0,5.0,5.0,0.0,0.0,1.25,1.25,0.0,0.0,78.81177275838468,2,2,4,0.5,0.5,11.0,1.0,1.0,1.0,1.0,1.0,2,0.0,1.0,2,0.5
PRV53568,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1230.0,307.5,0.0,0.0,4.0,2.0,2.0,1230.0,307.5,615.0,0.0,0.0,1.0,10.0,10.0,0.0,0.0,2.5,2.5,0.0,0.0,61.163586584531146,2,0,2,1.0,0.0,11.0,1.0,1.0,1.0,1.0,1.0,2,2.0,1.0,2,0.5
PRV53569,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,3790.0,270.7142857142857,0.0,0.0,14.0,11.0,1.2727272727272727,3790.0,270.7142857142857,344.54545454545456,0.0,0.0,1.0,32.0,33.0,0.0,0.0,2.2857142857142856,2.357142857142857,0.0,0.0,72.76585153381869,5,6,11,0.45454545454545453,0.5454545454545454,11.0,1.0,1.0,1.0,1.0,1.0,6,2.0,3.0,6,0.42857142857142855
PRV53570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,8110.0,450.55555555555554,10.0,0.5555555555555556,18.0,18.0,1.0,8110.0,450.55555555555554,450.55555555555554,10.0,0.0,1.0,50.0,53.0,0.0,0.0,2.7777777777777777,2.9444444444444446,0.0,0.0,68.57297132861815,10,8,18,0.5555555555555556,0.4444444444444444,11.0,1.0,1.0,1.0,1.0,1.0,2,1.0,2.0,2,0.1111111111111111
PRV53571,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.0,2810.0,108.07692307692308,0.0,0.0,26.0,25.0,1.04,2810.0,108.07692307692308,112.4,0.0,0.0,1.0,59.0,71.0,0.0,0.0,2.269230769230769,2.730769230769231,0.0,0.0,70.28566735112936,13,12,25,0.52,0.48,11.0,1.0,1.0,1.0,1.0,1.0,2,2.0,3.0,3,0.11538461538461539
PRV53572,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1610.0,322.0,0.0,0.0,5.0,5.0,1.0,1610.0,322.0,322.0,0.0,0.0,1.0,8.0,8.0,0.0,0.0,1.6,1.6,0.0,0.0,74.71649555099248,2,3,5,0.4,0.6,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,0.2
PRV53573,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,10830.0,338.4375,120.0,3.75,32.0,27.0,1.1851851851851851,10830.0,338.4375,401.1111111111111,120.0,0.0,1.0,67.0,75.0,0.0,0.0,2.09375,2.34375,0.0,0.0,71.78938829315284,12,15,27,0.4444444444444444,0.5555555555555556,11.0,1.0,1.0,1.0,1.0,1.0,4,2.0,4.0,4,0.125
PRV53574,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,2750.0,161.76470588235293,100.0,5.882352941176471,17.0,14.0,1.2142857142857142,2750.0,161.76470588235293,196.42857142857142,100.0,0.0,1.0,34.0,36.0,0.0,0.0,2.0,2.1176470588235294,0.0,0.0,70.52351618265376,4,10,14,0.2857142857142857,0.7142857142857143,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,0.058823529411764705
PRV53577,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2150.0,195.45454545454547,0.0,0.0,11.0,11.0,1.0,2150.0,195.45454545454547,195.45454545454547,0.0,0.0,1.0,24.0,24.0,0.0,0.0,2.1818181818181817,2.1818181818181817,0.0,0.0,75.06738846369237,5,6,11,0.45454545454545453,0.5454545454545454,11.0,1.0,1.0,1.0,1.0,1.0,2,1.0,1.0,2,0.18181818181818182
PRV53578,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,570.0,81.42857142857143,0.0,0.0,7.0,6.0,1.1666666666666667,570.0,81.42857142857143,95.0,0.0,0.0,1.0,23.0,24.0,0.0,0.0,3.2857142857142856,3.4285714285714284,0.0,0.0,73.88866073465663,0,6,6,0.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1,0.14285714285714285
PRV53581,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,990.0,90.0,60.0,5.454545454545454,11.0,10.0,1.1,990.0,90.0,99.0,60.0,0.0,1.0,30.0,31.0,0.0,0.0,2.727272727272727,2.8181818181818183,0.0,0.0,74.73292265571527,1,9,10,0.1,0.9,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,0.09090909090909091
PRV53582,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,6920.0,494.2857142857143,100.0,7.142857142857143,14.0,7.0,2.0,6920.0,494.2857142857143,988.5714285714286,100.0,0.0,1.0,37.0,39.0,0.0,0.0,2.642857142857143,2.7857142857142856,0.0,0.0,70.41595775887357,2,5,7,0.2857142857142857,0.7142857142857143,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,0.07142857142857142
PRV53584,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,1490.0,186.25,80.0,10.0,8.0,6.0,1.3333333333333333,1490.0,186.25,248.33333333333334,80.0,0.0,1.0,19.0,19.0,0.0,0.0,2.375,2.375,0.0,0.0,70.9573351585672,2,4,6,0.3333333333333333,0.6666666666666666,11.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1,0.125
PRV53585,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,500.0,125.0,0.0,0.0,4.0,4.0,1.0,500.0,125.0,125.0,0.0,0.0,1.0,8.0,10.0,0.0,0.0,2.0,2.5,0.0,0.0,75.16700889801506,1,3,4,0.25,0.75,11.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1,0.25
PRV53586,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,160.0,53.333333333333336,20.0,6.666666666666667,3.0,3.0,1.0,160.0,53.333333333333336,53.333333333333336,20.0,0.0,1.0,11.0,11.0,0.0,0.0,3.6666666666666665,3.6666666666666665,0.0,0.0,59.749030344512896,2,1,3,0.6666666666666666,0.3333333333333333,11.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1,0.3333333333333333
PRV53587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,770.0,256.6666666666667,0.0,0.0,3.0,3.0,1.0,770.0,256.6666666666667,256.6666666666667,0.0,0.0,1.0,8.0,8.0,0.0,0.0,2.6666666666666665,2.6666666666666665,0.0,0.0,74.30527036276523,1,2,3,0.3333333333333333,0.6666666666666666,11.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1,0.3333333333333333
PRV53588,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,10.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,54.16563997262149,1,0,1,1.0,0.0,11.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1,1.0
PRV53589,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,500.0,250.0,0.0,0.0,2.0,2.0,1.0,500.0,250.0,250.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,61.62628336755647,1,1,2,0.5,0.5,11.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1,0.5
PRV53590,0,7.0,7.0,96000.0,13714.285714285714,7476.0,1068.0,4.285714285714286,0.0,0.0,12.0,11.0,2820.0,235.0,0.0,0.0,19.0,18.0,1.0555555555555556,98820.0,5201.0526315789475,5490.0,7476.0,0.3684210526315789,0.631578947368421,65.0,77.0,4.0,4.0,3.4210526315789473,4.052631578947368,0.21052631578947367,0.21052631578947367,76.77739752072401,8,10,18,0.4444444444444444,0.5555555555555556,11.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2.0,2,0.10526315789473684
PRV53591,0,6.0,6.0,70000.0,11666.666666666666,6408.0,1068.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,70000.0,11666.666666666666,11666.666666666666,6408.0,1.0,0.0,48.0,54.0,7.0,7.0,8.0,9.0,1.1666666666666667,1.1666666666666667,72.22222222222223,3,3,6,0.5,0.5,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,0.16666666666666666
PRV53593,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,5090.0,299.4117647058824,70.0,4.117647058823529,17.0,11.0,1.5454545454545454,5090.0,299.4117647058824,462.72727272727275,70.0,0.0,1.0,44.0,46.0,0.0,0.0,2.588235294117647,2.7058823529411766,0.0,0.0,74.47675938025014,4,7,11,0.36363636363636365,0.6363636363636364,11.0,1.0,1.0,1.0,1.0,1.0,4,2.0,3.0,4,0.23529411764705882
PRV53594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,60.0,29470.0,291.7821782178218,230.0,2.277227722772277,101.0,60.0,1.6833333333333333,29470.0,291.7821782178218,491.1666666666667,230.0,0.0,1.0,194.0,257.0,0.0,0.0,1.9207920792079207,2.5445544554455446,0.0,0.0,70.4467716176135,26,34,60,0.43333333333333335,0.5666666666666667,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1,0.009900990099009901
PRV53595,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4460.0,495.55555555555554,0.0,0.0,9.0,9.0,1.0,4460.0,495.55555555555554,495.55555555555554,0.0,0.0,1.0,18.0,19.0,0.0,0.0,2.0,2.111111111111111,0.0,0.0,77.31355996653738,4,5,9,0.4444444444444444,0.5555555555555556,11.0,1.0,1.0,1.0,1.0,1.0,2,1.0,1.0,2,0.2222222222222222
PRV53596,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,820.0,205.0,0.0,0.0,4.0,4.0,1.0,820.0,205.0,205.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,1.5,1.5,0.0,0.0,85.6858316221766,2,2,4,0.5,0.5,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1,0.25
PRV53597,0,6.0,6.0,41000.0,6833.333333333333,6408.0,1068.0,5.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,41000.0,6833.333333333333,6833.333333333333,6408.0,1.0,0.0,42.0,45.0,6.0,6.0,7.0,7.5,1.0,1.0,60.70773442847365,4,2,6,0.6666666666666666,0.3333333333333333,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,2,0.3333333333333333
PRV53598,0,8.0,8.0,70000.0,8750.0,8544.0,1068.0,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.0,70000.0,8750.0,8750.0,8544.0,1.0,0.0,48.0,59.0,6.0,6.0,6.0,7.375,0.75,0.75,68.65605749486653,4,4,8,0.5,0.5,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2,0.25
PRV53599,0,3.0,3.0,22000.0,7333.333333333333,3204.0,1068.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,22000.0,7333.333333333333,7333.333333333333,3204.0,1.0,0.0,27.0,27.0,2.0,2.0,9.0,9.0,0.6666666666666666,0.6666666666666666,70.52794889345198,2,1,3,0.6666666666666666,0.3333333333333333,11.0,1.0,1.0,1.0,1.0,1.0,2,2.0,1.0,3,1.0
PRV53600,0,1.0,1.0,4000.0,4000.0,1068.0,1068.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4000.0,4000.0,4000.0,1068.0,1.0,0.0,10.0,10.0,1.0,1.0,10.0,10.0,1.0,1.0,76.50102669404518,1,0,1,1.0,0.0,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1,1.0
PRV53601,0,2.0,2.0,6000.0,3000.0,2136.0,1068.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,6000.0,3000.0,3000.0,2136.0,1.0,0.0,11.0,11.0,3.0,3.0,5.5,5.5,1.5,1.5,65.50171115674196,1,1,2,0.5,0.5,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1,0.5
PRV53602,0,4.0,4.0,21000.0,5250.0,4272.0,1068.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,21000.0,5250.0,5250.0,4272.0,1.0,0.0,35.0,38.0,3.0,3.0,8.75,9.5,0.75,0.75,78.20670773442848,2,2,4,0.5,0.5,11.0,1.0,1.0,1.0,1.0,1.0,2,3.0,0.0,3,0.75
PRV53604,0,6.0,5.0,51000.0,8500.0,6408.0,1068.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1.2,51000.0,8500.0,10200.0,6408.0,1.0,0.0,36.0,42.0,2.0,2.0,6.0,7.0,0.3333333333333333,0.3333333333333333,71.50116358658454,1,4,5,0.2,0.8,11.0,1.0,1.0,1.0,1.0,1.0,2,1.0,1.0,2,0.3333333333333333
PRV53605,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,7250.0,131.8181818181818,10.0,0.18181818181818182,55.0,55.0,1.0,7250.0,131.8181818181818,131.8181818181818,10.0,0.0,1.0,105.0,125.0,0.0,0.0,1.9090909090909092,2.272727272727273,0.0,0.0,72.80408188662808,26,29,55,0.4727272727272727,0.5272727272727272,11.0,1.0,1.0,1.0,1.0,1.0,29,7.0,16.0,32,0.5818181818181818
PRV53606,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,74.0,11750.0,154.60526315789474,110.0,1.4473684210526316,76.0,74.0,1.027027027027027,11750.0,154.60526315789474,158.78378378378378,110.0,0.0,1.0,150.0,184.0,0.0,0.0,1.9736842105263157,2.4210526315789473,0.0,0.0,74.13359971881532,30,44,74,0.40540540540540543,0.5945945945945946,11.0,1.0,1.0,1.0,1.0,1.0,37,10.0,16.0,46,0.6052631578947368
PRV53607,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,8290.0,318.84615384615387,150.0,5.769230769230769,26.0,26.0,1.0,8290.0,318.84615384615387,318.84615384615387,150.0,0.0,1.0,73.0,87.0,0.0,0.0,2.8076923076923075,3.3461538461538463,0.0,0.0,69.65029221292055,8,18,26,0.3076923076923077,0.6923076923076923,11.0,1.0,1.0,1.0,1.0,1.0,17,1.0,7.0,20,0.7692307692307693
PRV53608,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,176.0,50290.0,252.71356783919597,610.0,3.0653266331658293,199.0,176.0,1.1306818181818181,50290.0,252.71356783919597,285.7386363636364,610.0,0.0,1.0,355.0,555.0,0.0,0.0,1.7839195979899498,2.7889447236180906,0.0,0.0,72.69608300665796,81,95,176,0.4602272727272727,0.5397727272727273,11.0,1.0,1.0,1.0,1.0,1.0,86,31.0,46.0,103,0.5175879396984925
PRV53609,0,2.0,2.0,8000.0,4000.0,2136.0,1068.0,4.5,0.0,0.0,181.0,174.0,52050.0,287.56906077348066,300.0,1.6574585635359116,183.0,176.0,1.0397727272727273,60050.0,328.14207650273227,341.1931818181818,2436.0,0.01092896174863388,0.9890710382513661,330.0,494.0,1.0,1.0,1.8032786885245902,2.699453551912568,0.00546448087431694,0.00546448087431694,74.18755833488893,77,99,176,0.4375,0.5625,11.0,1.0,1.0,1.0,1.0,1.0,45,21.0,24.0,47,0.2568306010928962
