Provider,total_claims,inpatient_claims,outpatient_claims,inpatient_ratio,total_beneficiaries,claims_per_beneficiary,total_reimbursement,mean_reimbursement,max_reimbursement,total_deductible,mean_deductible,reimbursement_per_beneficiary,unique_attending,unique_operating,unique_other,mean_diagnosis_count,mean_procedure_count,unique_diagnosis_codes,unique_procedure_codes,mean_patient_age,mean_patient_chronic_conds,patient_death_rate,renal_disease_rate,unique_states,unique_counties,primary_state,mean_claim_duration,mean_admission_duration,PotentialFraud
PRV55250,301,23,278,0.07641196013289037,116,2.5948275862068964,343940,1142.6578073089702,57000,22768.0,76.14715719063545,2965.0,21,17,18,2.8870431893687707,0.07641196013289037,520,17,72.2358803986711,4.700996677740863,0.013289036544850499,0.15946843853820597,4,20,34,1.9800664451827243,7.0,1
PRV55252,45,0,45,0.0,39,1.1538461538461537,14220,316.0,3100,100.0,2.2222222222222223,364.61538461538464,3,3,1,2.1333333333333333,0.0,79,0,72.28888888888889,3.422222222222222,0.0,0.15555555555555556,2,6,34,1.0444444444444445,0.0,0
PRV55254,15,0,15,0.0,14,1.0714285714285714,4960,330.6666666666667,3300,70.0,4.666666666666667,354.2857142857143,10,2,5,2.7333333333333334,0.0,38,0,70.66666666666667,4.933333333333334,0.0,0.26666666666666666,1,5,34,0.06666666666666667,0.0,0
PRV55255,12,0,12,0.0,12,1.0,2590,215.83333333333334,1200,100.0,8.333333333333334,215.83333333333334,8,3,3,2.8333333333333335,0.0,32,0,78.58333333333333,4.666666666666667,0.0,0.16666666666666666,2,5,34,0.08333333333333333,0.0,0
PRV55256,28,4,24,0.14285714285714285,27,1.037037037037037,34150,1219.642857142857,14000,4342.0,155.07142857142858,1264.8148148148148,13,6,6,3.5714285714285716,0.10714285714285714,86,3,74.17857142857143,5.0,0.03571428571428571,0.2857142857142857,1,7,34,1.7142857142857142,6.75,0
PRV55257,137,0,137,0.0,74,1.8513513513513513,35840,261.6058394160584,3300,210.0,1.532846715328467,484.3243243243243,10,6,9,2.6715328467153285,0.0,252,0,73.24087591240875,4.7226277372262775,0.0072992700729927005,0.1386861313868613,3,9,34,0.9416058394160584,0.0,0
PRV55258,42,1,41,0.023809523809523808,36,1.1666666666666667,25200,600.0,12000,10.0,0.24390243902439024,700.0,17,5,8,2.6666666666666665,0.0,100,0,70.35714285714286,4.785714285714286,0.0,0.21428571428571427,3,7,34,2.857142857142857,13.0,0
PRV55259,42,0,42,0.0,41,1.024390243902439,13890,330.7142857142857,3300,50.0,1.1904761904761905,338.780487804878,19,7,7,2.4285714285714284,0.0,92,0,74.0,4.5476190476190474,0.023809523809523808,0.14285714285714285,2,11,34,1.2142857142857142,0.0,0
PRV55260,57,0,57,0.0,41,1.3902439024390243,22310,391.4035087719298,3300,70.0,1.2280701754385965,544.1463414634146,15,8,11,3.0,0.0,141,0,71.6140350877193,5.052631578947368,0.0,0.22807017543859648,4,15,34,2.491228070175439,0.0,0
PRV55261,30,0,30,0.0,19,1.5789473684210527,4780,159.33333333333334,800,100.0,3.3333333333333335,251.57894736842104,12,3,9,2.9,0.0,77,0,72.7,4.133333333333334,0.0,0.16666666666666666,2,5,49,1.0,0.0,0
PRV55262,397,16,381,0.04030226700251889,210,1.8904761904761904,235860,594.1057934508816,46000,17110.0,43.207070707070706,1123.142857142857,18,15,15,2.748110831234257,0.020151133501259445,650,8,71.40554156171285,4.984886649874055,0.005037783375314861,0.2040302267002519,3,8,42,1.3375314861460956,4.75,0
PRV55263,319,0,319,0.0,247,1.291497975708502,103750,325.23510971786834,3300,1110.0,3.479623824451411,420.0404858299595,32,19,26,2.6614420062695925,0.0,541,0,73.51724137931035,4.438871473354232,0.006269592476489028,0.18808777429467086,4,22,10,1.6489028213166144,0.0,0
PRV55264,528,0,528,0.0,305,1.7311475409836066,147430,279.2234848484849,10080,1320.0,2.5,483.37704918032784,33,25,25,2.4261363636363638,0.0,691,0,72.67424242424242,4.59280303030303,0.015151515151515152,0.19318181818181818,4,25,34,1.4526515151515151,0.0,0
PRV55265,201,0,201,0.0,71,2.8309859154929575,43280,215.3233830845771,3300,410.0,2.0398009950248754,609.5774647887324,10,9,9,2.5074626865671643,0.0,324,0,68.13930348258707,3.9651741293532337,0.0,0.15920398009950248,1,6,34,1.064676616915423,0.0,0
PRV55266,25,9,16,0.36,22,1.1363636363636365,45740,1829.6,7000,9612.0,384.48,2079.090909090909,9,3,5,4.24,0.04,86,1,76.48,4.64,0.0,0.24,1,5,34,1.44,4.0,1
PRV55267,144,0,144,0.0,78,1.8461538461538463,36020,250.13888888888889,3300,410.0,2.8472222222222223,461.79487179487177,12,8,8,2.7152777777777777,0.0,285,0,72.61111111111111,4.347222222222222,0.0,0.24305555555555555,2,10,34,1.4583333333333333,0.0,0
PRV55268,48,0,48,0.0,20,2.4,13310,277.2916666666667,3300,0.0,0.0,665.5,4,3,6,2.25,0.0,91,0,77.54166666666667,4.3125,0.041666666666666664,0.3541666666666667,1,3,34,1.5,0.0,0
PRV55269,172,3,169,0.01744186046511628,124,1.3870967741935485,53490,310.98837209302326,6000,3964.0,23.046511627906977,431.3709677419355,21,13,21,2.813953488372093,0.011627906976744186,307,2,69.55232558139535,4.6395348837209305,0.005813953488372093,0.19767441860465115,2,13,34,1.0872093023255813,4.333333333333333,0
PRV55270,204,1,203,0.004901960784313725,108,1.8888888888888888,63190,309.7549019607843,5000,1738.0,8.519607843137255,585.0925925925926,8,6,9,2.700980392156863,0.0,367,0,68.88725490196079,4.21078431372549,0.0,0.27450980392156865,2,8,34,1.7401960784313726,7.0,0
PRV55271,15,0,15,0.0,12,1.25,6020,401.3333333333333,1500,100.0,6.666666666666667,501.6666666666667,4,2,2,2.066666666666667,0.0,28,0,68.86666666666666,4.8,0.0,0.0,1,5,34,0.4,0.0,0
PRV55272,211,0,211,0.0,185,1.1405405405405404,53340,252.7962085308057,3300,530.0,2.5118483412322274,288.3243243243243,11,8,7,2.800947867298578,0.0,370,0,72.21800947867298,4.251184834123222,0.018957345971563982,0.1848341232227488,8,27,34,1.2748815165876777,0.0,0
PRV55273,18,0,18,0.0,12,1.5,4240,235.55555555555554,1700,180.0,10.0,353.3333333333333,10,3,4,2.111111111111111,0.0,35,0,74.88888888888889,5.0,0.0,0.3333333333333333,1,5,34,1.2222222222222223,0.0,0
PRV55274,70,0,70,0.0,45,1.5555555555555556,20800,297.14285714285717,3300,100.0,1.4285714285714286,462.22222222222223,1,1,0,2.4571428571428573,0.0,133,0,74.62857142857143,4.514285714285714,0.0,0.07142857142857142,1,3,34,1.8142857142857143,0.0,0
PRV55275,54,0,54,0.0,39,1.3846153846153846,12370,229.07407407407408,1700,190.0,3.5185185185185186,317.1794871794872,2,1,1,3.037037037037037,0.0,126,0,76.48148148148148,4.055555555555555,0.0,0.09259259259259259,1,3,34,1.1296296296296295,0.0,0
PRV55276,58,0,58,0.0,38,1.5263157894736843,10830,186.72413793103448,2900,120.0,2.0689655172413794,285.0,1,1,0,2.586206896551724,0.0,119,0,76.06896551724138,4.241379310344827,0.0,0.1206896551724138,2,4,34,2.103448275862069,0.0,0
PRV55277,17,0,17,0.0,16,1.0625,4200,247.05882352941177,1800,0.0,0.0,262.5,2,1,2,1.6470588235294117,0.0,28,0,71.11764705882354,4.823529411764706,0.0,0.17647058823529413,1,2,34,1.1764705882352942,0.0,0
PRV55278,45,0,45,0.0,33,1.3636363636363635,7200,160.0,700,0.0,0.0,218.1818181818182,2,2,0,2.488888888888889,0.0,95,0,72.02222222222223,3.7777777777777777,0.0,0.13333333333333333,1,3,34,1.3555555555555556,0.0,0
PRV55279,81,0,81,0.0,49,1.653061224489796,28610,353.2098765432099,3300,30.0,0.37037037037037035,583.8775510204082,1,1,1,2.4814814814814814,0.0,162,0,70.77777777777777,4.950617283950617,0.0,0.2345679012345679,1,5,34,0.9012345679012346,0.0,0
PRV55281,190,0,190,0.0,95,2.0,54330,285.94736842105266,3300,470.0,2.473684210526316,571.8947368421053,1,1,1,2.5210526315789474,0.0,333,0,74.97894736842105,4.326315789473684,0.0,0.2,1,2,34,0.9631578947368421,0.0,0
PRV55283,36,0,36,0.0,31,1.1612903225806452,12390,344.1666666666667,2400,10.0,0.2777777777777778,399.6774193548387,2,2,2,3.0833333333333335,0.0,97,0,68.94444444444444,4.472222222222222,0.0,0.1388888888888889,1,4,34,2.6944444444444446,0.0,0
PRV55285,7,0,7,0.0,7,1.0,530,75.71428571428571,400,0.0,0.0,75.71428571428571,2,1,2,1.4285714285714286,0.0,10,0,65.42857142857143,4.0,0.0,0.2857142857142857,1,1,34,0.0,0.0,0
PRV55286,4,0,4,0.0,3,1.3333333333333333,570,142.5,400,0.0,0.0,190.0,2,0,2,1.25,0.0,5,0,84.5,3.5,0.0,0.0,1,2,34,0.0,0.0,0
PRV55289,14,0,14,0.0,12,1.1666666666666667,3710,265.0,1200,0.0,0.0,309.1666666666667,3,2,3,2.4285714285714284,0.0,33,0,75.35714285714286,4.071428571428571,0.0,0.21428571428571427,1,1,34,5.0,0.0,0
PRV55291,6,0,6,0.0,4,1.5,2190,365.0,1700,0.0,0.0,547.5,1,1,1,2.1666666666666665,0.0,13,0,79.33333333333333,5.666666666666667,0.0,0.6666666666666666,1,1,34,0.0,0.0,0
PRV55292,6,0,6,0.0,6,1.0,610,101.66666666666667,300,0.0,0.0,101.66666666666667,2,0,2,2.6666666666666665,0.0,15,0,73.5,4.0,0.0,0.16666666666666666,1,1,34,0.0,0.0,0
PRV55293,33,0,33,0.0,25,1.32,5530,167.57575757575756,3300,0.0,0.0,221.2,2,2,2,2.6666666666666665,0.0,69,0,70.3030303030303,4.424242424242424,0.0,0.24242424242424243,1,2,34,1.7272727272727273,0.0,0
PRV55295,88,0,88,0.0,71,1.2394366197183098,20380,231.5909090909091,3300,580.0,6.590909090909091,287.0422535211268,3,3,3,2.4204545454545454,0.0,159,0,70.94318181818181,4.318181818181818,0.06818181818181818,0.18181818181818182,1,1,34,1.7159090909090908,0.0,0
PRV55296,57,0,57,0.0,50,1.14,12750,223.68421052631578,2500,0.0,0.0,255.0,1,1,2,2.3684210526315788,0.0,116,0,74.35087719298245,4.2105263157894735,0.0,0.15789473684210525,1,2,34,2.1052631578947367,0.0,0
PRV55297,98,0,98,0.0,44,2.227272727272727,21280,217.14285714285714,2400,540.0,5.510204081632653,483.6363636363636,3,3,3,2.6530612244897958,0.0,193,0,65.13265306122449,4.357142857142857,0.030612244897959183,0.29591836734693877,1,2,34,1.0918367346938775,0.0,0
PRV55298,57,0,57,0.0,32,1.78125,15740,276.140350877193,2400,40.0,0.7017543859649122,491.875,2,2,2,2.719298245614035,0.0,129,0,75.75438596491227,4.614035087719298,0.0,0.10526315789473684,1,2,34,1.5263157894736843,0.0,0
PRV55299,18,0,18,0.0,17,1.0588235294117647,5930,329.44444444444446,2400,0.0,0.0,348.8235294117647,2,2,2,3.0,0.0,47,0,71.38888888888889,5.166666666666667,0.0,0.2777777777777778,1,1,34,1.0,0.0,0
PRV55300,32,0,32,0.0,23,1.391304347826087,8320,260.0,1600,70.0,2.1875,361.7391304347826,1,1,1,2.375,0.0,68,0,76.53125,3.84375,0.0,0.09375,1,2,34,1.125,0.0,0
PRV55302,1,0,1,0.0,1,1.0,400,400.0,400,0.0,0.0,400.0,1,0,1,3.0,0.0,3,0,69.0,4.0,0.0,0.0,1,1,34,0.0,0.0,0
PRV55304,204,0,204,0.0,122,1.6721311475409837,76330,374.1666666666667,14400,350.0,1.7156862745098038,625.655737704918,2,2,2,2.357843137254902,0.0,324,0,73.00490196078431,4.421568627450981,0.00980392156862745,0.22058823529411764,1,1,34,1.4509803921568627,0.0,0
PRV55305,3,0,3,0.0,3,1.0,4210,1403.3333333333333,4060,10.0,3.3333333333333335,1403.3333333333333,3,0,1,3.3333333333333335,0.0,10,0,60.0,6.666666666666667,0.0,0.3333333333333333,1,1,34,0.0,0.0,0
PRV55306,59,0,59,0.0,34,1.7352941176470589,16500,279.66101694915255,2700,10.0,0.1694915254237288,485.29411764705884,2,2,3,2.76271186440678,0.0,130,0,73.28813559322033,4.47457627118644,0.0,0.1694915254237288,1,1,34,1.0,0.0,0
PRV55307,110,0,110,0.0,84,1.3095238095238095,24250,220.45454545454547,2300,250.0,2.272727272727273,288.6904761904762,4,3,4,2.790909090909091,0.0,223,0,72.78181818181818,4.390909090909091,0.00909090909090909,0.20909090909090908,1,5,34,1.9181818181818182,0.0,0
PRV55309,35,0,35,0.0,24,1.4583333333333333,11800,337.14285714285717,3060,60.0,1.7142857142857142,491.6666666666667,1,1,1,2.2285714285714286,0.0,73,0,73.17142857142858,4.171428571428572,0.02857142857142857,0.08571428571428572,1,2,34,0.9714285714285714,0.0,0
PRV55312,91,0,91,0.0,77,1.1818181818181819,17280,189.8901098901099,3300,210.0,2.3076923076923075,224.41558441558442,3,3,3,2.8461538461538463,0.0,203,0,73.27472527472527,4.362637362637362,0.01098901098901099,0.17582417582417584,1,1,34,1.6263736263736264,0.0,0
PRV55313,192,0,192,0.0,129,1.4883720930232558,57410,299.0104166666667,3300,100.0,0.5208333333333334,445.0387596899225,1,1,1,2.6822916666666665,0.0,330,0,70.875,4.21875,0.0,0.16145833333333334,1,1,34,1.0,0.0,0
PRV55314,89,0,89,0.0,53,1.679245283018868,25040,281.34831460674155,2800,190.0,2.134831460674157,472.45283018867923,4,4,5,2.6292134831460676,0.0,185,0,71.80898876404494,4.797752808988764,0.0,0.25842696629213485,1,3,34,1.3370786516853932,0.0,0
PRV55316,65,0,65,0.0,45,1.4444444444444444,15490,238.30769230769232,3300,190.0,2.923076923076923,344.22222222222223,3,2,2,2.8153846153846156,0.0,141,0,75.46153846153847,4.076923076923077,0.0,0.2153846153846154,1,3,34,1.2615384615384615,0.0,0
PRV55318,63,0,63,0.0,45,1.4,26300,417.46031746031747,12100,130.0,2.0634920634920637,584.4444444444445,2,1,2,2.1904761904761907,0.0,119,0,72.85714285714286,4.476190476190476,0.0,0.19047619047619047,1,2,34,1.1428571428571428,0.0,0
PRV55319,17,0,17,0.0,11,1.5454545454545454,4570,268.8235294117647,3300,0.0,0.0,415.45454545454544,1,1,1,3.0,0.0,46,0,74.82352941176471,4.705882352941177,0.0,0.0,1,1,34,0.17647058823529413,0.0,0
PRV55320,34,0,34,0.0,27,1.2592592592592593,6400,188.23529411764707,900,0.0,0.0,237.03703703703704,2,1,1,2.5294117647058822,0.0,79,0,74.23529411764706,3.764705882352941,0.029411764705882353,0.23529411764705882,1,2,34,1.4411764705882353,0.0,0
PRV55322,28,0,28,0.0,24,1.1666666666666667,7270,259.64285714285717,3200,130.0,4.642857142857143,302.9166666666667,3,1,3,2.4642857142857144,0.0,67,0,74.78571428571429,4.464285714285714,0.0,0.17857142857142858,1,1,34,1.0714285714285714,0.0,0
PRV55323,144,0,144,0.0,108,1.3333333333333333,36470,253.26388888888889,3300,120.0,0.8333333333333334,337.68518518518516,5,4,5,2.7708333333333335,0.0,271,0,73.14583333333333,4.680555555555555,0.006944444444444444,0.2222222222222222,2,3,42,0.8472222222222222,0.0,0
PRV55324,25,0,25,0.0,24,1.0416666666666667,7530,301.2,3300,50.0,2.0,313.75,3,2,3,2.56,0.0,63,0,75.48,4.52,0.0,0.16,1,1,34,1.76,0.0,0
PRV55325,41,0,41,0.0,20,2.05,14980,365.3658536585366,3300,400.0,9.75609756097561,749.0,3,3,3,2.317073170731707,0.0,70,0,73.92682926829268,4.024390243902439,0.0,0.12195121951219512,1,2,34,1.8048780487804879,0.0,0
PRV55326,58,0,58,0.0,30,1.9333333333333333,11700,201.72413793103448,3300,390.0,6.724137931034483,390.0,2,1,1,2.3275862068965516,0.0,105,0,73.60344827586206,3.706896551724138,0.0,0.1206896551724138,1,1,34,0.6896551724137931,0.0,0
PRV55329,2,0,2,0.0,2,1.0,360,180.0,300,0.0,0.0,180.0,2,0,1,5.0,0.0,10,0,73.5,3.0,0.0,1.0,1,1,34,0.0,0.0,0
PRV55330,4,0,4,0.0,4,1.0,1170,292.5,900,0.0,0.0,292.5,2,0,1,2.75,0.0,11,0,75.5,3.5,0.0,0.25,1,1,34,0.0,0.0,0
PRV55331,23,0,23,0.0,19,1.2105263157894737,4700,204.34782608695653,1400,0.0,0.0,247.3684210526316,2,1,2,2.5217391304347827,0.0,51,0,75.47826086956522,3.869565217391304,0.0,0.17391304347826086,1,1,34,1.2173913043478262,0.0,0
PRV55333,51,0,51,0.0,31,1.6451612903225807,9500,186.27450980392157,1700,200.0,3.9215686274509802,306.4516129032258,1,1,1,2.607843137254902,0.0,110,0,72.76470588235294,4.647058823529412,0.0196078431372549,0.23529411764705882,1,2,34,0.5882352941176471,0.0,0
PRV55335,24,0,24,0.0,16,1.5,1760,73.33333333333333,300,160.0,6.666666666666667,110.0,1,1,1,2.4583333333333335,0.0,53,0,72.125,4.291666666666667,0.0,0.125,1,1,34,1.1666666666666667,0.0,0
PRV55337,13,0,13,0.0,13,1.0,1890,145.3846153846154,500,0.0,0.0,145.3846153846154,2,1,1,3.076923076923077,0.0,39,0,71.3076923076923,6.230769230769231,0.0,0.3076923076923077,1,1,34,1.7692307692307692,0.0,0
PRV55338,46,0,46,0.0,44,1.0454545454545454,8790,191.08695652173913,1900,0.0,0.0,199.77272727272728,1,1,1,3.239130434782609,0.0,116,0,70.0,4.869565217391305,0.0,0.21739130434782608,1,2,34,1.326086956521739,0.0,0
PRV55339,30,0,30,0.0,28,1.0714285714285714,7880,262.6666666666667,2100,0.0,0.0,281.42857142857144,1,1,1,2.8666666666666667,0.0,78,0,69.83333333333333,3.8,0.0,0.13333333333333333,1,1,34,0.0,0.0,0
PRV55340,108,0,108,0.0,83,1.3012048192771084,32730,303.05555555555554,3300,240.0,2.2222222222222223,394.33734939759034,1,1,1,2.8981481481481484,0.0,220,0,72.9074074074074,4.5092592592592595,0.027777777777777776,0.14814814814814814,1,1,34,2.0925925925925926,0.0,0
PRV55341,14,0,14,0.0,14,1.0,1240,88.57142857142857,600,0.0,0.0,88.57142857142857,1,1,1,3.0714285714285716,0.0,35,0,73.07142857142857,3.7857142857142856,0.0,0.21428571428571427,1,1,34,0.07142857142857142,0.0,0
PRV55342,9,0,9,0.0,8,1.125,2440,271.1111111111111,1300,0.0,0.0,305.0,1,1,1,2.5555555555555554,0.0,21,0,67.55555555555556,4.444444444444445,0.0,0.1111111111111111,1,1,34,0.2222222222222222,0.0,0
PRV55343,90,0,90,0.0,74,1.2162162162162162,23940,266.0,3300,300.0,3.3333333333333335,323.5135135135135,6,4,6,2.5555555555555554,0.0,180,0,73.92222222222222,4.666666666666667,0.03333333333333333,0.15555555555555556,1,1,34,1.4111111111111112,0.0,0
PRV55344,14,0,14,0.0,8,1.75,8320,594.2857142857143,2300,0.0,0.0,1040.0,1,1,1,3.642857142857143,0.0,47,0,73.64285714285714,4.857142857142857,0.14285714285714285,0.2857142857142857,1,1,34,0.5714285714285714,0.0,0
PRV55345,15,0,15,0.0,14,1.0714285714285714,7310,487.3333333333333,3000,90.0,6.0,522.1428571428571,2,0,1,2.8666666666666667,0.0,41,0,75.86666666666666,4.6,0.0,0.13333333333333333,1,1,34,1.4666666666666666,0.0,0
PRV55348,7,0,7,0.0,5,1.4,610,87.14285714285714,200,0.0,0.0,122.0,2,1,2,2.4285714285714284,0.0,17,0,73.42857142857143,4.0,0.0,0.0,1,1,34,0.0,0.0,0
PRV55350,31,0,31,0.0,23,1.3478260869565217,4210,135.80645161290323,700,0.0,0.0,183.04347826086956,2,2,2,2.4838709677419355,0.0,70,0,71.51612903225806,4.451612903225806,0.0,0.22580645161290322,1,1,34,0.5806451612903226,0.0,0
PRV55351,10,0,10,0.0,8,1.25,1650,165.0,800,0.0,0.0,206.25,1,1,2,4.3,0.0,40,0,80.0,5.2,0.0,0.4,1,1,34,0.2,0.0,0
PRV55352,39,0,39,0.0,27,1.4444444444444444,12850,329.4871794871795,3200,190.0,4.871794871794871,475.9259259259259,1,1,1,2.717948717948718,0.0,92,0,65.76923076923077,4.17948717948718,0.0,0.10256410256410256,1,2,34,1.1025641025641026,0.0,0
PRV55353,12,0,12,0.0,12,1.0,2970,247.5,1700,40.0,3.3333333333333335,247.5,3,0,2,2.4166666666666665,0.0,28,0,79.16666666666667,5.0,0.0,0.16666666666666666,1,1,34,0.08333333333333333,0.0,0
PRV55354,178,0,178,0.0,105,1.6952380952380952,43990,247.13483146067415,2300,440.0,2.4719101123595504,418.95238095238096,4,4,4,2.4719101123595504,0.0,316,0,74.66292134831461,4.769662921348314,0.0056179775280898875,0.1853932584269663,1,4,34,1.4382022471910112,0.0,0
PRV55355,1,0,1,0.0,1,1.0,90,90.0,90,0.0,0.0,90.0,1,0,0,3.0,0.0,3,0,99.0,6.0,0.0,0.0,1,1,34,0.0,0.0,0
PRV55356,27,0,27,0.0,27,1.0,5030,186.2962962962963,1000,170.0,6.296296296296297,186.2962962962963,2,2,2,2.5925925925925926,0.0,64,0,68.4074074074074,4.185185185185185,0.037037037037037035,0.18518518518518517,1,1,34,1.2222222222222223,0.0,0
PRV55357,161,0,161,0.0,106,1.5188679245283019,37270,231.49068322981367,3300,600.0,3.7267080745341614,351.60377358490564,1,1,1,2.409937888198758,0.0,274,0,70.27329192546584,4.354037267080745,0.006211180124223602,0.18012422360248448,1,1,34,1.0683229813664596,0.0,0
PRV55358,37,0,37,0.0,34,1.088235294117647,14710,397.56756756756755,3200,0.0,0.0,432.6470588235294,1,1,1,3.027027027027027,0.0,101,0,69.56756756756756,5.081081081081081,0.02702702702702703,0.32432432432432434,1,2,34,2.1621621621621623,0.0,0
PRV55359,113,0,113,0.0,52,2.173076923076923,47940,424.24778761061947,3300,610.0,5.398230088495575,921.9230769230769,3,3,3,2.575221238938053,0.0,210,0,71.24778761061947,4.336283185840708,0.0,0.24778761061946902,1,4,34,1.5309734513274336,0.0,0
PRV55360,17,0,17,0.0,17,1.0,4880,287.05882352941177,2600,0.0,0.0,287.05882352941177,1,1,1,1.9411764705882353,0.0,30,0,72.23529411764706,4.352941176470588,0.0,0.23529411764705882,1,1,34,2.4705882352941178,0.0,0
PRV55361,85,0,85,0.0,59,1.4406779661016949,23420,275.52941176470586,3200,100.0,1.1764705882352942,396.9491525423729,5,4,5,2.5764705882352943,0.0,176,0,72.55294117647058,4.411764705882353,0.0,0.2,1,1,34,1.776470588235294,0.0,0
PRV55362,148,0,148,0.0,101,1.4653465346534653,36170,244.3918918918919,3300,410.0,2.77027027027027,358.1188118811881,4,4,4,2.675675675675676,0.0,288,0,73.38513513513513,4.1891891891891895,0.0,0.12837837837837837,1,4,34,1.087837837837838,0.0,0
PRV55363,62,0,62,0.0,32,1.9375,24070,388.2258064516129,3300,190.0,3.064516129032258,752.1875,1,1,1,2.5161290322580645,0.0,121,0,72.0,4.67741935483871,0.016129032258064516,0.1774193548387097,1,5,34,3.1129032258064515,0.0,0
PRV55364,1,0,1,0.0,1,1.0,80,80.0,80,0.0,0.0,80.0,1,0,1,1.0,0.0,1,0,79.0,3.0,0.0,0.0,1,1,34,0.0,0.0,0
PRV55365,7,0,7,0.0,5,1.4,370,52.857142857142854,90,0.0,0.0,74.0,1,1,1,1.8571428571428572,0.0,13,0,68.42857142857143,5.285714285714286,0.0,0.0,1,1,34,0.0,0.0,0
PRV55366,107,0,107,0.0,53,2.018867924528302,20310,189.81308411214954,2400,530.0,4.953271028037383,383.20754716981133,1,1,1,2.392523364485981,0.0,194,0,68.92523364485982,4.4392523364485985,0.0,0.16822429906542055,2,4,34,0.7476635514018691,0.0,0
PRV55368,115,0,115,0.0,101,1.1386138613861385,24770,215.3913043478261,3300,310.0,2.6956521739130435,245.24752475247524,56,16,30,2.4434782608695653,0.0,214,0,72.11304347826086,4.339130434782609,0.008695652173913044,0.1391304347826087,2,10,34,0.6173913043478261,0.0,0
PRV55371,3,0,3,0.0,3,1.0,330,110.0,200,0.0,0.0,110.0,1,0,1,1.3333333333333333,0.0,4,0,76.66666666666667,6.333333333333333,0.0,0.0,1,1,34,6.666666666666667,0.0,0
PRV55372,12,0,12,0.0,7,1.7142857142857142,2620,218.33333333333334,500,70.0,5.833333333333333,374.2857142857143,1,1,1,2.75,0.0,31,0,69.66666666666667,3.1666666666666665,0.0,0.0,1,1,34,0.0,0.0,0
PRV55374,33,33,0,1.0,31,1.064516129032258,335000,10151.515151515152,43000,35244.0,1068.0,10806.451612903225,6,4,5,8.424242424242424,0.6666666666666666,186,21,74.21212121212122,6.121212121212121,0.0,0.30303030303030304,1,5,34,5.212121212121212,5.212121212121212,1
PRV55375,14,14,0,1.0,14,1.0,147900,10564.285714285714,57000,13884.0,1068.0,10564.285714285714,2,1,1,8.714285714285714,0.7857142857142857,98,10,71.92857142857143,6.714285714285714,0.07142857142857142,0.21428571428571427,1,6,34,5.928571428571429,5.928571428571429,1
PRV55376,88,0,88,0.0,79,1.1139240506329113,21470,243.97727272727272,3300,220.0,2.5,271.7721518987342,13,7,10,2.5795454545454546,0.0,171,0,72.61363636363636,4.840909090909091,0.03409090909090909,0.18181818181818182,2,10,34,1.0454545454545454,0.0,0
PRV55377,4,0,4,0.0,4,1.0,3410,852.5,3300,0.0,0.0,852.5,2,1,2,4.25,0.0,17,0,68.75,7.0,0.0,1.0,1,2,34,0.0,0.0,0
PRV55378,14,14,0,1.0,13,1.0769230769230769,132000,9428.57142857143,35000,14952.0,1068.0,10153.846153846154,4,3,1,8.071428571428571,0.5,90,7,68.35714285714286,5.857142857142857,0.0,0.2857142857142857,1,5,34,5.428571428571429,5.428571428571429,0
PRV55379,4,4,0,1.0,4,1.0,36000,9000.0,19000,4272.0,1068.0,9000.0,1,1,0,8.75,1.0,30,4,68.75,6.0,0.0,0.25,1,3,34,5.0,5.0,0
PRV55381,45,20,25,0.4444444444444444,40,1.125,173700,3860.0,32000,21460.0,476.8888888888889,4342.5,4,4,5,4.888888888888889,0.28888888888888886,157,11,72.57777777777778,5.311111111111111,0.0,0.3111111111111111,1,5,34,2.6,3.7,0
PRV55382,8,8,0,1.0,8,1.0,129000,16125.0,57000,8544.0,1068.0,16125.0,5,2,1,7.75,0.625,57,5,65.625,5.5,0.0,0.25,1,5,34,7.625,7.625,0
PRV55383,8,8,0,1.0,8,1.0,70000,8750.0,14000,8544.0,1068.0,8750.0,2,2,1,8.375,0.75,56,6,74.5,5.5,0.0,0.25,1,2,34,4.125,4.125,0
PRV55384,1,0,1,0.0,1,1.0,30,30.0,30,0.0,0.0,30.0,1,0,1,2.0,0.0,2,0,71.0,6.0,0.0,1.0,1,1,34,0.0,0.0,0
PRV55385,8,8,0,1.0,7,1.1428571428571428,70000,8750.0,29000,8544.0,1068.0,10000.0,3,1,0,8.625,0.25,58,2,73.125,6.375,0.0,0.5,1,4,34,2.875,2.875,0
PRV55386,82,0,82,0.0,62,1.3225806451612903,21010,256.219512195122,3300,130.0,1.5853658536585367,338.8709677419355,2,1,2,2.6341463414634148,0.0,169,0,73.98780487804878,4.2073170731707314,0.036585365853658534,0.21951219512195122,2,8,34,1.1341463414634145,0.0,0
PRV55387,6,6,0,1.0,6,1.0,90000,15000.0,57000,5340.0,1068.0,15000.0,1,1,0,9.0,1.0,44,6,81.83333333333333,5.333333333333333,0.0,0.0,1,5,34,5.0,5.0,0
PRV55388,515,0,515,0.0,307,1.6775244299674268,134180,260.54368932038835,3300,1420.0,2.7572815533980584,437.0684039087948,15,8,14,2.5825242718446604,0.0,700,0,72.11650485436893,4.5689320388349515,0.0,0.20194174757281552,2,13,34,1.5456310679611651,0.0,0
PRV55390,26,0,26,0.0,16,1.625,23150,890.3846153846154,3300,70.0,2.6923076923076925,1446.875,5,2,5,2.423076923076923,0.0,52,0,78.5,3.4615384615384617,0.0,0.38461538461538464,2,7,35,3.3076923076923075,0.0,0
