Provider,total_claims,inpatient_claims,outpatient_claims,inpatient_ratio,total_beneficiaries,claims_per_beneficiary,total_reimbursement,mean_reimbursement,max_reimbursement,total_deductible,mean_deductible,reimbursement_per_beneficiary,unique_attending,unique_operating,unique_other,mean_diagnosis_count,mean_procedure_count,unique_diagnosis_codes,unique_procedure_codes,mean_patient_age,mean_patient_chronic_conds,patient_death_rate,renal_disease_rate,unique_states,unique_counties,primary_state,mean_claim_duration,mean_admission_duration,PotentialFraud,provider_type,peer_group,peer_median_reimbursement,peer_median_claims,peer_median_beneficiaries,reimbursement_ratio,claims_ratio,beneficiary_ratio,reimbursement_ratio_score,claims_ratio_score,beneficiary_ratio_score,robust_z_total_reimbursement,robust_z_total_claims,robust_z_claims_per_beneficiary,robust_z_reimbursement_score,robust_z_claims_score,robust_z_cpb_score,reimbursement_percentile,claims_percentile,beneficiary_percentile,ml_score,statistical_score,peer_score,risk_score,risk_level
PRV55117,4,0,4,0.0,4,1.0,800,200.0,400,0.0,0.0,200.0,3,0,2,2.25,0.0,9,0,66.75,3.75,0.0,0.25,1,2,33,5.0,0.0,0,Outpatient-heavy,Outpatient-heavy_33,25520.0,69.0,59.0,0.03134796238244514,0.057971014492753624,0.06779661016949153,0.0,0.0,0.0,-0.680578544404178,-0.7004327117641566,-0.6744907594765953,0.0,0.0,0.0,10.489833641404806,12.319778188539741,13.11460258780037,5.13147703994314,0.0,0.0,2.052590815977256,Low
PRV55118,5,2,3,0.4,5,1.0,10600,2120.0,10000,2136.0,427.2,2120.0,4,1,2,5.2,0.2,26,1,65.4,5.6,0.0,0.2,1,2,33,1.6,4.0,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.09680365296803653,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,-0.32963564857881916,-0.6744907594765952,-0.6744907594765953,0.0,0.0,0.0,39.51016635859519,14.972273567467653,16.062846580406653,8.906736901275693,0.0,0.0,3.5626947605102774,Low
PRV55120,9,8,1,0.8888888888888888,9,1.0,58200,6466.666666666667,19000,8544.0,949.3333333333334,6466.666666666667,3,3,2,7.555555555555555,0.5555555555555556,55,5,78.66666666666667,5.444444444444445,0.0,0.2222222222222222,1,2,33,3.555555555555556,4.0,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.5315068493150685,0.6,0.6,0.0,0.0,0.0,1.3749441311443522,-0.5707229503263498,-0.6744907594765953,27.498882622887045,0.0,0.0,68.72458410351202,23.78003696857671,26.487985212569313,8.074229917841043,9.166294207629015,0.0,5.979580229425122,Low
PRV55121,20,20,0,1.0,20,1.0,173070,8653.5,57000,21360.0,1068.0,8653.5,3,2,2,7.8,0.5,116,10,69.65,6.05,0.0,0.2,1,6,33,6.1,6.1,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,1.5805479452054794,1.3333333333333333,1.3333333333333333,19.35159817351598,11.111111111111109,11.111111111111109,5.488496217211594,-0.2853614751631749,-0.6744907594765953,100.0,0.0,0.0,86.13678373382625,39.23290203327172,43.97412199630315,15.688416217182606,33.333333333333336,13.857940131912732,20.432748526446865,Low
PRV55122,1,1,0,1.0,1,1.0,5000,5000.0,5000,1068.0,1068.0,5000.0,1,0,1,6.0,0.0,6,0,82.0,5.0,0.0,0.0,1,1,33,3.0,3.0,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.045662100456621,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,-0.5301744461933099,-0.7782585686268406,-0.6744907594765953,0.0,0.0,0.0,26.88539741219963,2.2273567467652495,2.3475046210720887,13.125154023707736,0.0,0.0,5.250061609483095,Low
PRV55123,2,0,2,0.0,2,1.0,90,45.0,70,0.0,0.0,45.0,2,0,1,1.0,0.0,2,0,77.5,2.0,0.0,0.0,1,2,33,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_33,25520.0,69.0,59.0,0.0035266457680250786,0.028985507246376812,0.03389830508474576,0.0,0.0,0.0,-0.7060039991017295,-0.7523166163392793,-0.6744907594765953,0.0,0.0,0.0,2.7356746765249538,6.293900184842884,6.608133086876156,4.414884846741086,0.0,0.0,1.7659539386964345,Low
PRV55124,9,9,0,1.0,8,1.125,152000,16888.88888888889,46000,9612.0,1068.0,19000.0,5,6,1,9.0,1.0,69,9,79.33333333333333,6.0,0.0,0.3333333333333333,1,1,33,7.666666666666667,7.666666666666667,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,1.3881278538812785,0.6,0.5333333333333333,12.937595129375948,0.0,0.0,4.733968991187073,-0.5707229503263498,0.17900216425296478,94.67937982374146,0.0,3.5800432850592956,84.33456561922365,23.78003696857671,24.131238447319777,18.028477076411033,32.75314103626692,4.312531709791982,18.331092654382083,Low
PRV55126,2,2,0,1.0,2,1.0,13000,6500.0,7000,2136.0,1068.0,6500.0,2,1,0,9.5,1.0,18,2,70.0,7.5,0.0,1.0,1,2,33,19.0,19.0,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.1187214611872146,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,-0.24369044960118028,-0.7523166163392793,-0.6744907594765953,0.0,0.0,0.0,42.874306839186694,6.293900184842884,6.608133086876156,39.164214486661564,0.0,0.0,15.665685794664626,Low
PRV55128,8,8,0,1.0,8,1.0,111000,13875.0,35000,8544.0,1068.0,13875.0,3,2,2,8.75,0.875,55,7,81.75,6.625,0.0,0.625,1,3,33,6.875,6.875,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,1.0136986301369864,0.5333333333333333,0.5333333333333333,0.45662100456621185,0.0,0.0,3.265738508652408,-0.5966649026139111,-0.6744907594765953,65.31477017304816,0.0,0.0,79.23290203327173,21.829944547134936,24.131238447319777,17.381221237930887,21.77159005768272,0.15220700152207062,13.52962761293379,Low
PRV55129,3,1,2,0.3333333333333333,3,1.0,10600,3533.333333333333,10000,1068.0,356.0,3533.333333333333,2,1,1,4.0,0.3333333333333333,12,1,75.33333333333333,3.333333333333333,0.0,0.0,1,2,33,1.0,3.0,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.09680365296803653,0.2,0.2,0.0,0.0,0.0,-0.32963564857881916,-0.7263746640517179,-0.6744907594765953,0.0,0.0,0.0,39.51016635859519,9.55637707948244,10.073937153419593,8.605210844613831,0.0,0.0,3.4420843378455324,Low
PRV55130,3,3,0,1.0,3,1.0,28000,9333.333333333334,17000,3204.0,1068.0,9333.333333333334,1,2,0,9.0,1.6666666666666667,23,5,63.333333333333336,4.0,0.0,0.3333333333333333,1,1,33,5.0,5.0,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.2557077625570776,0.2,0.2,0.0,0.0,0.0,0.2934670440090628,-0.7263746640517179,-0.6744907594765953,5.869340880181256,0.0,0.0,56.50646950092422,9.55637707948244,10.073937153419593,31.609901220194896,1.9564469600604186,0.0,13.230894576096084,Low
PRV55131,2,2,0,1.0,2,1.0,47000,23500.0,32000,2136.0,1068.0,23500.0,1,1,1,5.5,1.0,11,2,82.0,4.5,0.0,0.5,1,2,33,5.0,5.0,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.4292237442922374,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.9738665359153708,-0.7523166163392793,-0.6744907594765953,19.477330718307414,0.0,0.0,65.0369685767098,6.293900184842884,6.608133086876156,30.367482599080528,6.492443572769138,0.0,14.094726111462954,Low
PRV55132,10,10,0,1.0,10,1.0,108000,10800.0,17000,9612.0,1068.0,10800.0,2,2,2,8.3,0.7,62,7,71.2,6.0,0.1,0.3,1,3,33,2.9,2.9,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.9863013698630136,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,3.1583070099303594,-0.5447809980387884,-0.6744907594765953,63.16614019860719,0.0,0.0,78.69685767097967,25.619223659889094,28.382624768946396,14.472720728700692,21.055380066202396,0.0,12.105702311340995,Low
PRV55133,2,2,0,1.0,2,1.0,50000,25000.0,34000,2136.0,1068.0,25000.0,2,2,1,8.0,1.0,16,2,78.0,5.5,0.0,1.0,1,1,33,10.5,10.5,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.45662100456621,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,1.0812980346374192,-0.7523166163392793,-0.6744907594765953,21.625960692748386,0.0,0.0,66.08133086876155,6.293900184842884,6.608133086876156,32.17437765578691,7.208653564249462,0.0,15.032347131589605,Low
PRV55134,1,1,0,1.0,1,1.0,11000,11000.0,11000,1068.0,1068.0,11000.0,1,1,0,9.0,1.0,9,1,85.0,6.0,0.0,1.0,1,1,33,4.0,4.0,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.1004566210045662,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,-0.3153114487492127,-0.7782585686268406,-0.6744907594765953,0.0,0.0,0.0,40.19408502772643,2.2273567467652495,2.3475046210720887,29.33860140751685,0.0,0.0,11.73544056300674,Low
PRV55135,3,3,0,1.0,3,1.0,25000,8333.333333333334,19000,3204.0,1068.0,8333.333333333334,3,2,1,7.666666666666667,0.6666666666666666,22,2,58.333333333333336,4.333333333333333,0.0,0.0,2,3,33,3.0,3.0,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.228310502283105,0.2,0.2,0.0,0.0,0.0,0.1860355452870142,-0.7263746640517179,-0.6744907594765953,3.7207109057402836,0.0,0.0,54.19593345656192,9.55637707948244,10.073937153419593,12.982702086306947,1.2402369685800945,0.0,5.565151925096807,Low
PRV55136,8,8,0,1.0,8,1.0,102000,12750.0,41000,8544.0,1068.0,12750.0,6,4,2,8.875,0.75,59,6,73.875,5.125,0.125,0.125,1,3,33,6.5,6.5,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.9315068493150684,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0,2.943444012486262,-0.5966649026139111,-0.6744907594765953,58.868880249725244,0.0,0.0,77.77264325323475,21.829944547134936,24.131238447319777,16.28938780299688,19.622960083241747,0.0,12.402643146171275,Low
PRV55137,2,2,0,1.0,2,1.0,38000,19000.0,27000,2136.0,1068.0,19000.0,2,1,1,7.0,0.5,14,1,77.5,6.0,0.0,0.0,1,1,33,11.0,11.0,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.3470319634703196,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.6515720397492248,-0.7523166163392793,-0.6744907594765953,13.031440794984498,0.0,0.0,61.358595194085034,6.293900184842884,6.608133086876156,27.778605147735075,4.343813598328166,0.0,12.414586138592481,Low
PRV55138,3,3,0,1.0,3,1.0,25000,8333.333333333334,11000,3204.0,1068.0,8333.333333333334,1,1,0,9.0,0.6666666666666666,25,2,84.0,7.333333333333333,0.0,0.0,1,2,33,13.333333333333334,13.333333333333334,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.228310502283105,0.2,0.2,0.0,0.0,0.0,0.1860355452870142,-0.7263746640517179,-0.6744907594765953,3.7207109057402836,0.0,0.0,54.19593345656192,9.55637707948244,10.073937153419593,27.70296177378292,1.2402369685800945,0.0,11.453255800087197,Low
PRV55140,9,9,0,1.0,9,1.0,85000,9444.444444444443,39000,9612.0,1068.0,9444.444444444443,1,1,0,7.222222222222222,0.6666666666666666,52,6,68.11111111111111,5.666666666666667,0.0,0.4444444444444444,1,3,33,3.333333333333333,3.333333333333333,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.776255707762557,0.6,0.6,0.0,0.0,0.0,2.3346655197279866,-0.5707229503263498,-0.6744907594765953,46.69331039455973,0.0,0.0,74.93530499075786,23.78003696857671,26.487985212569313,10.593983559601535,15.564436798186577,0.0,8.906924463296587,Low
PRV55141,2,0,2,0.0,2,1.0,90,45.0,60,0.0,0.0,45.0,1,0,1,3.5,0.0,7,0,84.0,3.5,0.0,1.0,1,1,33,7.0,0.0,0,Outpatient-heavy,Outpatient-heavy_33,25520.0,69.0,59.0,0.0035266457680250786,0.028985507246376812,0.03389830508474576,0.0,0.0,0.0,-0.7060039991017295,-0.7523166163392793,-0.6744907594765953,0.0,0.0,0.0,2.7356746765249538,6.293900184842884,6.608133086876156,25.459023359411322,0.0,0.0,10.18360934376453,Low
PRV55143,1,1,0,1.0,1,1.0,10000,10000.0,10000,1068.0,1068.0,10000.0,1,0,0,10.0,0.0,10,0,79.0,8.0,0.0,0.0,1,1,33,2.0,2.0,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.091324200913242,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,-0.3511219483232289,-0.7782585686268406,-0.6744907594765953,0.0,0.0,0.0,38.45656192236599,2.2273567467652495,2.3475046210720887,27.75917704804173,0.0,0.0,11.103670819216694,Low
PRV55144,2,2,0,1.0,2,1.0,41000,20500.0,36000,2136.0,1068.0,20500.0,1,1,0,9.0,0.5,17,1,61.0,5.5,0.0,0.0,1,1,33,12.0,12.0,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.3744292237442922,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.7590035384712734,-0.7523166163392793,-0.6744907594765953,15.18007076942547,0.0,0.0,62.763401109057305,6.293900184842884,6.608133086876156,30.253050719566556,5.06002358980849,0.0,13.61922736476917,Low
PRV55145,14,14,0,1.0,14,1.0,143000,10214.285714285714,57000,14952.0,1068.0,10214.285714285714,2,2,0,8.357142857142858,0.6428571428571429,95,9,71.64285714285714,5.071428571428571,0.0,0.3571428571428571,2,3,33,5.214285714285714,5.214285714285714,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,1.3059360730593608,0.9333333333333333,0.9333333333333333,10.197869101978691,0.0,0.0,4.411674495020926,-0.4410131888885431,-0.6744907594765953,88.23348990041853,0.0,0.0,83.41035120147873,31.395563770794826,35.31423290203327,15.836774559100014,29.41116330013951,3.3992897006595637,16.177845723879727,Low
PRV55146,1,1,0,1.0,1,1.0,6000,6000.0,6000,1068.0,1068.0,6000.0,1,1,0,9.0,1.0,9,1,72.0,9.0,0.0,1.0,1,1,33,2.0,2.0,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.0547945205479452,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,-0.4943639466192937,-0.7782585686268406,-0.6744907594765953,0.0,0.0,0.0,29.630314232902034,2.2273567467652495,2.3475046210720887,31.24896607492528,0.0,0.0,12.499586429970114,Low
PRV55147,6,6,0,1.0,6,1.0,112200,18700.0,57000,5340.0,1068.0,18700.0,3,3,0,8.0,0.6666666666666666,46,4,75.33333333333333,5.5,0.0,0.3333333333333333,1,1,33,7.333333333333333,7.333333333333333,1,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,1.0246575342465754,0.4,0.4,0.8219178082191784,0.0,0.0,3.3087111081412273,-0.6485488071890338,-0.6744907594765953,66.17422216282455,0.0,0.0,79.42698706099816,17.430683918669132,18.909426987061,27.868737416420004,22.05807405427485,0.2739726027397261,17.847108963672376,Low
PRV55148,1,1,0,1.0,1,1.0,7000,7000.0,7000,1068.0,1068.0,7000.0,1,1,0,9.0,1.0,9,1,84.0,6.0,0.0,0.0,1,1,33,7.0,7.0,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.0639269406392694,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,-0.4585534470452775,-0.7782585686268406,-0.6744907594765953,0.0,0.0,0.0,32.47689463955638,2.2273567467652495,2.3475046210720887,13.231167977765992,0.0,0.0,5.292467191106397,Low
PRV55149,16,16,0,1.0,16,1.0,145000,9062.5,32000,17088.0,1068.0,9062.5,1,1,0,8.0625,0.5,100,8,77.25,5.875,0.0,0.3125,1,2,33,5.75,5.75,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,1.3242009132420092,1.0666666666666667,1.0666666666666667,10.806697108066972,2.2222222222222214,2.2222222222222214,4.483295494168959,-0.3891292843134203,-0.6744907594765953,89.66590988337919,0.0,0.0,83.63216266173752,34.36229205175601,38.30868761552681,13.238796369965034,29.888636627793062,5.083713850837138,15.787223691575074,Low
PRV55150,6,4,2,0.6666666666666666,6,1.0,19100,3183.333333333333,9000,4272.0,712.0,3183.333333333333,3,1,3,6.5,0.1666666666666666,37,1,75.16666666666667,6.166666666666667,0.0,0.1666666666666666,1,2,33,2.0,3.0,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.17442922374429223,0.4,0.4,0.0,0.0,0.0,-0.025246402199681425,-0.6485488071890338,-0.6744907594765953,0.0,0.0,0.0,49.53789279112754,17.430683918669132,18.909426987061,9.83330274855857,0.0,0.0,3.933321099423428,Low
PRV55151,1,1,0,1.0,1,1.0,10000,10000.0,10000,1068.0,1068.0,10000.0,1,0,0,4.0,0.0,4,0,63.0,3.0,0.0,0.0,1,1,39,1.0,1.0,0,Inpatient-heavy,Inpatient-heavy_39,177810.0,26.0,25.0,0.056239806535065516,0.038461538461538464,0.04,0.0,0.0,0.0,-0.3511219483232289,-0.7782585686268406,-0.6744907594765953,0.0,0.0,0.0,38.45656192236599,2.2273567467652495,2.3475046210720887,32.77008544198089,0.0,0.0,13.108034176792357,Low
PRV55152,10,10,0,1.0,10,1.0,78300,7830.0,17000,10680.0,1068.0,7830.0,3,2,1,8.1,0.2,65,2,74.4,5.3,0.0,0.3,2,5,33,4.3,4.3,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.7150684931506849,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,2.094735172582078,-0.5447809980387884,-0.6744907594765953,41.894703451641554,0.0,0.0,73.78927911275416,25.619223659889094,28.382624768946396,10.531320580623197,13.964901150547185,0.0,8.401998577413433,Low
PRV55154,1,0,1,0.0,1,1.0,900,900.0,900,0.0,0.0,900.0,1,0,1,2.0,0.0,2,0,80.0,3.0,0.0,0.0,1,1,33,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_33,25520.0,69.0,59.0,0.03526645768025078,0.014492753623188406,0.01694915254237288,0.0,0.0,0.0,-0.6769974944467764,-0.7782585686268406,-0.6744907594765953,0.0,0.0,0.0,11.293900184842883,2.2273567467652495,2.3475046210720887,4.839669785834341,0.0,0.0,1.9358679143337367,Low
PRV55155,9,9,0,1.0,9,1.0,68000,7555.555555555556,18000,9612.0,1068.0,7555.555555555556,2,2,1,7.333333333333333,0.4444444444444444,57,4,69.22222222222223,4.555555555555555,0.0,0.3333333333333333,1,2,33,6.444444444444445,6.444444444444445,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.6210045662100456,0.6,0.6,0.0,0.0,0.0,1.725887026969711,-0.5707229503263498,-0.6744907594765953,34.51774053939422,0.0,0.0,71.27541589648798,23.78003696857671,26.487985212569313,10.584196756924696,11.505913513131405,0.0,7.685452756709299,Low
PRV55156,1,1,0,1.0,1,1.0,6000,6000.0,6000,1068.0,1068.0,6000.0,1,1,1,9.0,1.0,9,1,69.0,1.0,0.0,0.0,1,1,33,5.0,5.0,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.0547945205479452,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,-0.4943639466192937,-0.7782585686268406,-0.6744907594765953,0.0,0.0,0.0,29.630314232902034,2.2273567467652495,2.3475046210720887,26.60155763145571,0.0,0.0,10.640623052582285,Low
PRV55157,3,3,0,1.0,3,1.0,16000,5333.333333333333,7000,3204.0,1068.0,5333.333333333333,1,1,0,8.666666666666666,0.6666666666666666,25,2,78.66666666666667,6.0,0.0,0.3333333333333333,1,1,33,5.333333333333333,5.333333333333333,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.1461187214611872,0.2,0.2,0.0,0.0,0.0,-0.13625895087913167,-0.7263746640517179,-0.6744907594765953,0.0,0.0,0.0,46.35859519408503,9.55637707948244,10.073937153419593,9.11437173734038,0.0,0.0,3.645748694936152,Low
PRV55158,698,29,669,0.0415472779369627,534,1.307116104868914,508210,728.0945558739255,57000,30954.0,44.4103299856528,951.7041198501872,11,11,5,2.9355300859598854,0.0286532951289398,973,19,74.17478510028653,4.637535816618911,0.0100286532951289,0.1919770773638968,4,15,33,1.4154727793696276,5.206896551724138,0,Outpatient-heavy,Outpatient-heavy_33,25520.0,69.0,59.0,19.914184952978058,10.115942028985508,9.05084745762712,100.0,100.0,100.0,17.490027044447384,17.303282175803425,1.422480618675433,100.0,100.0,28.44961237350866,95.69316081330868,97.56007393715342,98.39186691312385,17.546498164847954,76.14987079116956,100.0,59.86356050329005,Medium
PRV55160,10,10,0,1.0,10,1.0,120000,12000.0,42000,9612.0,1068.0,12000.0,3,5,2,7.7,1.2,68,11,68.0,6.2,0.0,0.3,1,2,33,8.5,8.5,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,1.095890410958904,0.6666666666666666,0.6666666666666666,3.196347031963468,0.0,0.0,3.588033004818554,-0.5447809980387884,-0.6744907594765953,71.76066009637108,0.0,0.0,80.73012939001848,25.619223659889094,28.382624768946396,17.39805892150629,23.920220032123694,1.0654490106544894,14.454924281435972,Low
PRV55161,2,2,0,1.0,2,1.0,28000,14000.0,24000,2136.0,1068.0,14000.0,2,1,0,9.0,0.5,17,1,69.0,4.5,0.0,0.0,2,2,33,2.0,2.0,0,Inpatient-heavy,Inpatient-heavy_33,109500.0,15.0,15.0,0.2557077625570776,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.2934670440090628,-0.7523166163392793,-0.6744907594765953,5.869340880181256,0.0,0.0,56.50646950092422,6.293900184842884,6.608133086876156,14.845441496105948,1.9564469600604186,0.0,6.525110686460505,Low
PRV55163,587,1,586,0.0017035775127768,365,1.6082191780821915,168750,287.4787052810903,13000,2728.0,4.647359454855196,462.32876712328766,42,28,31,2.557069846678024,0.0017035775127768,815,1,73.46166950596252,4.4463373083475295,0.0051107325383304,0.1839863713798978,5,44,34,1.8568994889267465,4.0,1,Outpatient-heavy,Outpatient-heavy_34,21010.0,68.0,50.0,8.031889576392194,8.632352941176471,7.3,100.0,100.0,100.0,5.333794859051844,14.423725471884113,3.478395357081481,100.0,100.0,69.56790714162963,85.71164510166358,96.95933456561923,96.82070240295748,25.873468208148992,89.85596904720988,100.0,67.30617799742257,High
PRV55164,154,17,137,0.1103896103896103,113,1.3628318584070795,239760,1556.8831168831168,36000,18456.0,119.84415584415584,2121.7699115044247,38,17,20,2.935064935064935,0.0909090909090909,310,13,72.06493506493507,4.428571428571429,0.0129870129870129,0.1558441558441558,1,9,34,1.0194805194805194,6.235294117647059,0,Outpatient-heavy,Outpatient-heavy_34,21010.0,68.0,50.0,11.41170871013803,2.264705882352941,2.26,100.0,42.15686274509804,41.99999999999999,7.876698433802734,3.1908601313700466,1.8029046297561093,100.0,63.81720262740094,36.05809259512219,89.85212569316081,85.16635859519408,85.6192236598891,12.466938732161495,66.6250984075077,61.38562091503268,43.389991289626714,Medium
PRV55165,241,30,211,0.1244813278008298,228,1.0570175438596492,329870,1368.7551867219918,33000,32730.0,135.8091286307054,1446.798245614035,129,34,55,3.2448132780082988,0.0912863070539419,460,19,71.98755186721992,4.634854771784233,0.0082987551867219,0.2033195020746888,11,33,34,2.278008298755186,5.1,1,Outpatient-heavy,Outpatient-heavy_34,21010.0,68.0,50.0,15.700618752974774,3.5441176470588234,4.56,100.0,84.80392156862744,100.0,11.103582550417334,5.447809980387885,-0.285178197775392,100.0,100.0,0.0,92.49537892791128,90.72088724584103,93.909426987061,35.27151069699762,66.66666666666667,94.93464052287582,62.5889964356618,High
PRV55166,72,0,72,0.0,70,1.0285714285714285,19740,274.1666666666667,3300,210.0,2.9166666666666665,282.0,28,7,17,2.3194444444444446,0.0,140,0,68.98611111111111,4.597222222222222,0.0138888888888888,0.1527777777777778,2,11,34,0.875,0.0,0,Outpatient-heavy,Outpatient-heavy_34,21010.0,68.0,50.0,0.9395525940028557,1.0588235294117647,1.4,0.0,1.9607843137254906,13.33333333333333,-0.0023276824723110533,1.0636200437900156,-0.47940666262412507,0.0,21.27240087580031,0.0,49.963031423290204,70.73937153419594,76.5804066543438,5.460676193722888,7.090800291933437,5.098039215686273,5.8409223297750685,Low
PRV55167,94,0,94,0.0,80,1.175,33300,354.25531914893617,3300,240.0,2.5531914893617023,416.25,29,10,19,2.6382978723404253,0.0,183,0,71.5,4.51063829787234,0.0106382978723404,0.1808510638297872,3,18,34,1.819148936170213,0.0,0,Outpatient-heavy,Outpatient-heavy_34,21010.0,68.0,50.0,1.5849595430747263,1.3823529411764706,1.6,19.49865143582421,12.745098039215685,20.000000000000004,0.4832626917513487,1.6343429941163654,0.5203993337447891,9.665253835026974,32.686859882327305,10.407986674895781,59.205175600739366,76.39556377079482,79.4177449168207,3.6716358495090424,17.58670013075002,17.414583158346634,11.969039326532613,Low
PRV55168,134,0,134,0.0,82,1.6341463414634143,51960,387.76119402985074,3300,290.0,2.164179104477612,633.6585365853658,15,9,10,2.8358208955223883,0.0,252,0,74.01492537313433,4.41044776119403,0.0223880597014925,0.2611940298507462,2,8,34,1.582089552238806,0.0,0,Outpatient-heavy,Outpatient-heavy_34,21010.0,68.0,50.0,2.473108043788672,1.9705882352941178,1.64,49.1036014596224,32.35294117647059,21.33333333333333,1.151486613802491,2.6720210856188196,3.655424560907512,23.02973227604982,53.4404217123764,73.10849121815023,66.89463955637707,82.95748613678373,79.78743068391867,4.125446519633473,49.859548402192154,34.26329198980877,26.887030725453666,Low
PRV55169,721,83,638,0.1151178918169209,585,1.2324786324786323,1011760,1403.2732316227462,57000,89036.0,123.66111111111113,1729.5042735042734,233,106,122,3.2968099861303743,0.1040221914008321,1048,57,72.00554785020805,4.447988904299584,0.0097087378640776,0.1941747572815534,15,76,34,1.884882108183079,6.0,0,Outpatient-heavy,Outpatient-heavy_34,21010.0,68.0,50.0,48.156116135173725,10.602941176470589,11.7,100.0,100.0,100.0,35.52240410494325,17.899947078417334,0.9128601824341067,100.0,100.0,18.257203648682136,98.31792975970424,97.69870609981515,98.61367837338263,44.281306934674944,72.75240121622738,100.0,69.5382431387382,High
PRV55171,247,41,206,0.1659919028340081,110,2.2454545454545456,407360,1649.2307692307693,23000,41384.0,169.60655737704917,3703.272727272728,28,12,16,3.684210526315789,0.1578947368421052,498,32,72.04858299595142,4.42914979757085,0.0,0.2348178137651821,3,11,49,2.0526315789473686,5.658536585365853,1,Outpatient-heavy,Outpatient-heavy_49,24260.0,54.0,39.0,16.791426215993404,4.574074074074074,2.8205128205128207,100.0,100.0,60.68376068376069,13.878538162407851,5.6034616941132525,7.829402371501567,100.0,100.0,100.0,94.01109057301294,90.9796672828096,85.22181146025878,39.25243791898409,100.0,86.8945868945869,71.76935123596971,High
PRV55172,114,55,59,0.4824561403508772,98,1.163265306122449,727600,6382.456140350877,125000,58678.0,519.2743362831858,7424.489795918367,40,18,23,5.342105263157895,0.3421052631578947,344,26,73.59649122807018,4.973684210526316,0.0,0.2456140350877192,1,14,34,3.5526315789473686,5.6909090909090905,1,Inpatient-heavy,Inpatient-heavy_34,173700.0,34.0,31.0,4.188831318364997,3.3529411764705883,3.161290322580645,100.0,78.43137254901961,72.04301075268816,25.346492545990802,2.1531820398675925,0.4402755082518094,100.0,43.06364079735185,8.805510165036187,97.13493530499076,79.77818853974122,83.04990757855822,63.17212586096173,50.62305032079602,83.49146110056925,65.50320377079427,High
